grn_id,po_id,line_item_id,vendor_id,project_id,material_id,receipt_date,qty_delivered,qty_accepted,qty_rejected,grn_status,inspection_result,inspection_certificate,delivery_note_ref,storage_location,received_by,remarks,damage_flag,temperature_check,created_date
GRN-2022-0000306,PO-2019-0000080,PO-2019-0000080-L001,VND-000541,PRJ-2024-00250,MAT-00000590,2022-11-21,182,182,0,RECEIVED,PASSED,CERT-24270328,DN-759AXU,SITE-C-WAREHOUSE-SEC-05,William Reid,Sure somebody huge why station.,False,False,2022-11-21
GRN-2024-0000307,PO-2020-0000142,PO-2020-0000142-L012,VND-000315,PRJ-2023-00775,MAT-00000041,2024-03-02,97,97,0,ACCEPTED,PASSED,CERT-35579048,DN-745SVJ,SITE-D-WAREHOUSE-SEC-02,Kylie Washington,,False,False,2024-03-02
GRN-2024-0000308,PO-2024-0000780,PO-2024-0000780-L010,VND-000668,PRJ-2022-00070,MAT-00000564,2024-12-03,235,0,235,REJECTED,FAILED,,DN-500GOY,SITE-E-WAREHOUSE-SEC-05,Alexis Noble,,False,True,2024-12-03
GRN-2022-0000309,PO-2024-0000780,PO-2024-0000780-L011,VND-000668,PRJ-2022-00070,MAT-00000537,2022-12-21,467,91,376,PARTIALLY_ACCEPTED,PASSED,CERT-27231111,DN-277ABM,SITE-E-WAREHOUSE-SEC-02,Susan Khan MD,Behavior growth bar professor.,False,False,2022-12-21
GRN-2021-0000310,PO-2020-0000751,PO-2020-0000751-L010,VND-000345,PRJ-2023-00480,MAT-00000290,2021-05-08,391,0,391,REJECTED,FAILED,,DN-206OTU,SITE-C-WAREHOUSE-SEC-04,Cynthia Rios,,False,False,2021-05-08
GRN-2022-0000311,PO-2021-0000140,PO-2021-0000140-L009,VND-000799,PRJ-2023-00220,MAT-00000323,2022-10-08,360,360,0,INSPECTED,PASSED,CERT-84300459,DN-103EEI,SITE-C-WAREHOUSE-SEC-06,Kelly Wallace,,False,False,2022-10-08
GRN-2021-0000312,PO-2024-0000128,PO-2024-0000128-L012,VND-000228,PRJ-2024-00321,MAT-00000660,2021-04-02,333,0,333,RETURNED,PASSED,CERT-53269298,DN-051BSI,SITE-E-WAREHOUSE-SEC-05,Darryl Davis,,False,False,2021-04-02
GRN-2023-0000313,PO-2020-0000920,PO-2020-0000920-L004,VND-000062,PRJ-2023-00799,MAT-00000553,2023-10-01,458,458,0,ACCEPTED,PASSED,CERT-80159631,DN-115XTI,SITE-C-WAREHOUSE-SEC-04,Robert Baxter,Attention none particular.,False,True,2023-10-01
GRN-2019-0000314,PO-2022-0000209,PO-2022-0000209-L003,VND-000664,PRJ-2024-00085,MAT-00000931,2019-05-09,350,0,350,RETURNED,PASSED,CERT-49613096,DN-275UNO,SITE-B-WAREHOUSE-SEC-01,Tamara Jensen,,False,False,2019-05-09
GRN-2022-0000315,PO-2022-0000149,PO-2022-0000149-L005,VND-000399,PRJ-2019-00697,MAT-00000544,2022-11-28,115,115,0,ACCEPTED,PASSED,CERT-48606206,DN-731GIW,SITE-E-WAREHOUSE-SEC-04,Nicholas Bell,,True,False,2022-11-28
GRN-2022-0000316,PO-2023-0000684,PO-2023-0000684-L005,VND-000643,PRJ-2022-00411,MAT-00000661,2022-01-07,28,0,28,RETURNED,PASSED,CERT-69467023,DN-652PRP,SITE-C-WAREHOUSE-SEC-02,Juan Greene,,False,False,2022-01-07
GRN-2024-0000317,PO-2019-0000457,PO-2019-0000457-L005,VND-000750,PRJ-2021-00636,MAT-00000340,2024-04-09,398,398,0,ACCEPTED,PASSED,CERT-19995059,DN-940QTN,SITE-C-WAREHOUSE-SEC-04,Katrina Adkins,,False,False,2024-04-09
GRN-2022-0000318,PO-2019-0000692,PO-2019-0000692-L003,VND-000021,PRJ-2020-00812,MAT-00000736,2022-05-11,300,300,0,RECEIVED,PASSED,CERT-30777669,DN-403FYH,SITE-A-WAREHOUSE-SEC-03,Mark Jones,Would value car.,False,False,2022-05-11
GRN-2025-0000319,PO-2024-0000158,PO-2024-0000158-L011,VND-000621,PRJ-2023-00805,MAT-00000298,2025-10-21,405,405,0,ACCEPTED,PASSED,CERT-52662313,DN-965IRL,SITE-E-WAREHOUSE-SEC-03,Tiffany Townsend,,False,False,2025-10-21
GRN-2025-0000320,PO-2020-0000751,PO-2020-0000751-L011,VND-000345,PRJ-2023-00480,MAT-00000605,2025-04-24,179,179,0,ACCEPTED,PASSED,CERT-58425464,DN-091AQN,SITE-B-WAREHOUSE-SEC-06,Antonio Mccormick,,False,False,2025-04-24
GRN-2022-0000321,PO-2021-0000594,PO-2021-0000594-L006,VND-000515,PRJ-2024-00280,MAT-00000691,2022-08-17,178,178,0,RECEIVED,PASSED,CERT-93366885,DN-848XAB,SITE-B-WAREHOUSE-SEC-06,Angela Herrera,,True,False,2022-08-17
GRN-2022-0000322,PO-2024-0000977,PO-2024-0000977-L010,VND-000691,PRJ-2019-00844,MAT-00000506,2022-05-25,371,371,0,INSPECTED,PASSED,CERT-60326016,DN-924FTF,SITE-A-WAREHOUSE-SEC-05,Christina Morton,,False,False,2022-05-25
GRN-2021-0000323,PO-2024-0000437,PO-2024-0000437-L009,VND-000237,PRJ-2020-00759,MAT-00000096,2021-03-27,50,50,0,RECEIVED,PASSED,CERT-18787479,DN-856LOW,SITE-E-WAREHOUSE-SEC-05,Melanie Jones,,False,False,2021-03-27
GRN-2024-0000324,PO-2019-0000441,PO-2019-0000441-L021,VND-000251,PRJ-2022-00017,MAT-00000612,2024-08-10,450,380,70,PARTIALLY_ACCEPTED,PASSED,CERT-13188066,DN-630PFB,SITE-A-WAREHOUSE-SEC-06,Logan Brown,,False,True,2024-08-10
GRN-2019-0000325,PO-2021-0000363,PO-2021-0000363-L007,VND-000118,PRJ-2023-00741,MAT-00000588,2019-05-13,117,117,0,ACCEPTED,PASSED,CERT-64284094,DN-210TIS,SITE-D-WAREHOUSE-SEC-04,Jon Reed,,True,False,2019-05-13
GRN-2023-0000326,PO-2020-0000225,PO-2020-0000225-L001,VND-000397,PRJ-2020-00663,MAT-00000864,2023-12-25,300,24,276,PARTIALLY_ACCEPTED,FAILED,,DN-842XIV,SITE-A-WAREHOUSE-SEC-03,Debra Tanner,Friend investment model.,False,False,2023-12-25
GRN-2019-0000327,PO-2024-0000646,PO-2024-0000646-L002,VND-000704,PRJ-2023-00695,MAT-00000473,2019-01-16,339,339,0,ACCEPTED,PASSED,CERT-28304809,DN-491FDG,SITE-D-WAREHOUSE-SEC-02,Jonathan Bradley,,False,False,2019-01-16
GRN-2021-0000328,PO-2023-0000684,PO-2023-0000684-L009,VND-000643,PRJ-2022-00411,MAT-00000137,2021-11-28,495,0,495,REJECTED,FAILED,,DN-524XGK,SITE-C-WAREHOUSE-SEC-01,Ashley Yang,,False,True,2021-11-28
GRN-2023-0000329,PO-2020-0000715,PO-2020-0000715-L004,VND-000130,PRJ-2020-00699,MAT-00000600,2023-06-26,384,384,0,ACCEPTED,PASSED,CERT-78793658,DN-000PCE,SITE-B-WAREHOUSE-SEC-04,Thomas White,Need trial scientist.,False,False,2023-06-26
GRN-2021-0000330,PO-2023-0000474,PO-2023-0000474-L007,VND-000440,PRJ-2023-00702,MAT-00000058,2021-10-09,28,28,0,ACCEPTED,PASSED,CERT-49010740,DN-635PAU,SITE-D-WAREHOUSE-SEC-06,Roger Duncan,,False,False,2021-10-09
GRN-2023-0000331,PO-2022-0000331,PO-2022-0000331-L004,VND-000696,PRJ-2024-00718,MAT-00000533,2023-02-21,121,121,0,ACCEPTED,PASSED,CERT-35970938,DN-180LOZ,SITE-C-WAREHOUSE-SEC-05,Amber Morales,,False,False,2023-02-21
GRN-2021-0000332,PO-2024-0000334,PO-2024-0000334-L004,VND-000933,PRJ-2021-00955,MAT-00000805,2021-08-08,162,162,0,ACCEPTED,PASSED,CERT-39732676,DN-744UFJ,SITE-B-WAREHOUSE-SEC-01,Jacob Carter,,False,False,2021-08-08
GRN-2021-0000333,PO-2020-0000849,PO-2020-0000849-L011,VND-000308,PRJ-2022-00006,MAT-00000512,2021-07-03,229,229,0,ACCEPTED,PASSED,CERT-33591471,DN-493DXL,SITE-C-WAREHOUSE-SEC-04,Yolanda Parsons,,False,False,2021-07-03
GRN-2025-0000334,PO-2020-0000849,PO-2020-0000849-L017,VND-000308,PRJ-2022-00006,MAT-00000762,2025-02-08,321,40,281,PARTIALLY_ACCEPTED,PASSED,CERT-88100019,DN-832AAB,SITE-A-WAREHOUSE-SEC-05,Gregory Franco,,False,False,2025-02-08
GRN-2019-0000335,PO-2023-0000100,PO-2023-0000100-L011,VND-000093,PRJ-2019-00462,MAT-00000920,2019-03-18,397,397,0,ACCEPTED,PASSED,CERT-89134873,DN-050WQY,SITE-C-WAREHOUSE-SEC-04,Monica Garcia,,False,False,2019-03-18
GRN-2023-0000336,PO-2020-0000586,PO-2020-0000586-L005,VND-000582,PRJ-2021-00031,MAT-00000967,2023-11-11,435,435,0,ACCEPTED,PASSED,CERT-31370471,DN-836FDJ,SITE-B-WAREHOUSE-SEC-05,Anna Morse,,False,False,2023-11-11
GRN-2020-0000337,PO-2020-0000142,PO-2020-0000142-L005,VND-000315,PRJ-2023-00775,MAT-00000414,2020-09-06,390,390,0,RECEIVED,PASSED,CERT-41409454,DN-865DVF,SITE-B-WAREHOUSE-SEC-01,Kathy Walsh,Avoid nothing itself who door.,False,False,2020-09-06
GRN-2021-0000338,PO-2021-0000165,PO-2021-0000165-L003,VND-000915,PRJ-2020-00658,MAT-00000351,2021-06-15,333,333,0,RECEIVED,CONDITIONAL,CERT-95035920,DN-456SVU,SITE-A-WAREHOUSE-SEC-06,Dillon Jones,,False,False,2021-06-15
GRN-2023-0000339,PO-2020-0000920,PO-2020-0000920-L003,VND-000062,PRJ-2023-00799,MAT-00000589,2023-02-09,335,335,0,ACCEPTED,PASSED,CERT-39917031,DN-329GJG,SITE-E-WAREHOUSE-SEC-03,John Russell,,False,False,2023-02-09
GRN-2022-0000340,PO-2023-0000873,PO-2023-0000873-L004,VND-000038,PRJ-2024-00556,MAT-00000307,2022-08-14,72,72,0,ACCEPTED,PASSED,CERT-96366021,DN-853CTD,SITE-B-WAREHOUSE-SEC-02,Bryan Moore,,False,False,2022-08-14
GRN-2023-0000341,PO-2022-0000447,PO-2022-0000447-L003,VND-000723,PRJ-2022-00149,MAT-00000656,2023-02-28,170,170,0,ACCEPTED,PASSED,CERT-38280205,DN-490NUJ,SITE-D-WAREHOUSE-SEC-06,David Kelly,,False,False,2023-02-28
GRN-2020-0000342,PO-2019-0000692,PO-2019-0000692-L006,VND-000021,PRJ-2020-00812,MAT-00000497,2020-01-21,263,263,0,RECEIVED,PASSED,CERT-44663022,DN-804QLB,SITE-E-WAREHOUSE-SEC-02,Sarah Hawkins,,False,False,2020-01-21
GRN-2023-0000343,PO-2023-0000615,PO-2023-0000615-L009,VND-000952,PRJ-2023-00176,MAT-00000324,2023-02-13,146,146,0,ACCEPTED,PASSED,CERT-73272042,DN-831DGZ,SITE-B-WAREHOUSE-SEC-04,Barbara Brown,,False,False,2023-02-13
GRN-2023-0000344,PO-2019-0000441,PO-2019-0000441-L003,VND-000251,PRJ-2022-00017,MAT-00000373,2023-09-19,338,338,0,INSPECTED,PASSED,CERT-55992559,DN-323ZXR,SITE-C-WAREHOUSE-SEC-02,Maria Aguilar,,False,True,2023-09-19
GRN-2022-0000345,PO-2020-0000602,PO-2020-0000602-L003,VND-000018,PRJ-2023-00176,MAT-00000738,2022-09-16,466,466,0,ACCEPTED,PASSED,CERT-33813202,DN-410EMP,SITE-D-WAREHOUSE-SEC-02,Carl Stein,,False,True,2022-09-16
GRN-2025-0000346,PO-2023-0000134,PO-2023-0000134-L004,VND-000997,PRJ-2022-00345,MAT-00000183,2025-11-05,67,67,0,ACCEPTED,PASSED,CERT-97138408,DN-510DDK,SITE-E-WAREHOUSE-SEC-01,Jessica Ramsey,,False,False,2025-11-05
GRN-2024-0000347,PO-2023-0000134,PO-2023-0000134-L002,VND-000997,PRJ-2022-00345,MAT-00000655,2024-07-14,394,394,0,ACCEPTED,PASSED,CERT-87325627,DN-706RBL,SITE-C-WAREHOUSE-SEC-05,Terry Hill,Third alone people early far.,False,False,2024-07-14
GRN-2020-0000348,PO-2024-0000977,PO-2024-0000977-L004,VND-000691,PRJ-2019-00844,MAT-00000673,2020-05-11,210,0,210,REJECTED,FAILED,,DN-687DFR,SITE-B-WAREHOUSE-SEC-01,Jason Day,,False,False,2020-05-11
GRN-2019-0000349,PO-2023-0000321,PO-2023-0000321-L001,VND-000371,PRJ-2020-00630,MAT-00000805,2019-02-24,186,186,0,ACCEPTED,PASSED,CERT-44042008,DN-838YBY,SITE-B-WAREHOUSE-SEC-04,Heather Stephens,,False,False,2019-02-24
GRN-2023-0000350,PO-2023-0000916,PO-2023-0000916-L015,VND-000533,PRJ-2024-00810,MAT-00000322,2023-10-13,402,402,0,ACCEPTED,PASSED,CERT-84478941,DN-759GUY,SITE-D-WAREHOUSE-SEC-02,Alexander Harper,,False,False,2023-10-13
GRN-2025-0000351,PO-2020-0000721,PO-2020-0000721-L011,VND-000256,PRJ-2020-00989,MAT-00000465,2025-04-28,61,0,61,REJECTED,FAILED,,DN-040ZEH,SITE-D-WAREHOUSE-SEC-06,Kevin Hall,Beyond prevent entire staff.,False,False,2025-04-28
GRN-2025-0000352,PO-2023-0000100,PO-2023-0000100-L010,VND-000093,PRJ-2019-00462,MAT-00000805,2025-11-22,200,200,0,RECEIVED,PASSED,CERT-73306295,DN-039ZYW,SITE-A-WAREHOUSE-SEC-01,Wendy Thompson,,False,True,2025-11-22
GRN-2020-0000353,PO-2019-0000457,PO-2019-0000457-L008,VND-000750,PRJ-2021-00636,MAT-00000226,2020-11-10,206,206,0,ACCEPTED,PASSED,CERT-90191410,DN-395ZVS,SITE-E-WAREHOUSE-SEC-03,Kevin Warner,Way nor none could write.,False,False,2020-11-10
GRN-2022-0000354,PO-2024-0000162,PO-2024-0000162-L006,VND-000462,PRJ-2023-00390,MAT-00000839,2022-05-27,266,0,266,REJECTED,FAILED,,DN-784LFC,SITE-B-WAREHOUSE-SEC-01,David Robinson,,False,False,2022-05-27
GRN-2024-0000355,PO-2021-0000803,PO-2021-0000803-L016,VND-000078,PRJ-2019-00239,MAT-00000046,2024-05-21,45,0,45,RETURNED,PASSED,CERT-64418707,DN-870VNM,SITE-D-WAREHOUSE-SEC-03,Gina Thompson,,False,False,2024-05-21
GRN-2019-0000356,PO-2024-0000977,PO-2024-0000977-L014,VND-000691,PRJ-2019-00844,MAT-00000592,2019-06-28,469,299,170,PARTIALLY_ACCEPTED,PASSED,CERT-36108729,DN-500JLT,SITE-C-WAREHOUSE-SEC-03,Patricia Mathis,,False,True,2019-06-28
GRN-2020-0000357,PO-2020-0000715,PO-2020-0000715-L017,VND-000130,PRJ-2020-00699,MAT-00000857,2020-02-29,175,175,0,ACCEPTED,PASSED,CERT-87160950,DN-515TQZ,SITE-E-WAREHOUSE-SEC-03,Gabrielle Morris,,False,False,2020-02-29
GRN-2022-0000358,PO-2020-0000621,PO-2020-0000621-L005,VND-000323,PRJ-2019-00242,MAT-00000967,2022-10-28,349,236,113,PARTIALLY_ACCEPTED,PASSED,CERT-19066979,DN-267PUL,SITE-A-WAREHOUSE-SEC-04,Kristina Preston,,False,False,2022-10-28
GRN-2024-0000359,PO-2019-0000791,PO-2019-0000791-L004,VND-000924,PRJ-2020-00142,MAT-00000982,2024-01-05,275,275,0,ACCEPTED,PASSED,CERT-63543563,DN-953QLL,SITE-C-WAREHOUSE-SEC-02,Nicholas Phillips,,False,True,2024-01-05
GRN-2020-0000360,PO-2019-0000390,PO-2019-0000390-L004,VND-000999,PRJ-2023-00587,MAT-00000740,2020-12-15,94,94,0,ACCEPTED,PASSED,CERT-41522559,DN-209ZXK,SITE-B-WAREHOUSE-SEC-04,Lance Mccall,,False,False,2020-12-15
GRN-2020-0000361,PO-2024-0000780,PO-2024-0000780-L007,VND-000668,PRJ-2022-00070,MAT-00000566,2020-03-02,55,55,0,INSPECTED,CONDITIONAL,CERT-76124358,DN-939GFJ,SITE-A-WAREHOUSE-SEC-06,Blake Reed,,False,False,2020-03-02
GRN-2019-0000362,PO-2024-0000287,PO-2024-0000287-L005,VND-000734,PRJ-2024-00850,MAT-00000141,2019-10-22,452,452,0,ACCEPTED,PASSED,CERT-78603195,DN-521TQO,SITE-C-WAREHOUSE-SEC-04,Gabriela Smith,,False,False,2019-10-22
GRN-2019-0000363,PO-2020-0000612,PO-2020-0000612-L008,VND-000022,PRJ-2023-00346,MAT-00000101,2019-06-27,258,258,0,ACCEPTED,PASSED,CERT-71363812,DN-331WQY,SITE-D-WAREHOUSE-SEC-06,Aaron Cruz,,False,False,2019-06-27
GRN-2024-0000364,PO-2020-0000225,PO-2020-0000225-L003,VND-000397,PRJ-2020-00663,MAT-00000225,2024-07-04,167,167,0,ACCEPTED,PASSED,CERT-45279000,DN-626FYW,SITE-E-WAREHOUSE-SEC-03,Ashley Mendoza,,False,False,2024-07-04
GRN-2021-0000365,PO-2023-0000098,PO-2023-0000098-L003,VND-000778,PRJ-2020-00453,MAT-00000939,2021-07-25,191,94,97,PARTIALLY_ACCEPTED,PASSED,CERT-27601200,DN-932CEZ,SITE-C-WAREHOUSE-SEC-04,Elizabeth Flores,,False,False,2021-07-25
GRN-2024-0000366,PO-2023-0000916,PO-2023-0000916-L009,VND-000533,PRJ-2024-00810,MAT-00000870,2024-03-15,101,0,101,REJECTED,FAILED,,DN-115KYK,SITE-B-WAREHOUSE-SEC-04,Kimberly Villanueva,,False,False,2024-03-15
GRN-2025-0000367,PO-2023-0000615,PO-2023-0000615-L002,VND-000952,PRJ-2023-00176,MAT-00000209,2025-10-15,154,65,89,PARTIALLY_ACCEPTED,PASSED,CERT-31923376,DN-159NET,SITE-E-WAREHOUSE-SEC-01,Tommy Martin,Church big day couple recent.,False,False,2025-10-15
GRN-2024-0000368,PO-2020-0000586,PO-2020-0000586-L011,VND-000582,PRJ-2021-00031,MAT-00000195,2024-10-12,287,287,0,ACCEPTED,PASSED,CERT-26272220,DN-844TPG,SITE-C-WAREHOUSE-SEC-03,Kenneth Larsen,,False,False,2024-10-12
GRN-2023-0000369,PO-2020-0000920,PO-2020-0000920-L009,VND-000062,PRJ-2023-00799,MAT-00000875,2023-07-01,146,0,146,RETURNED,PASSED,CERT-69985944,DN-205ABF,SITE-C-WAREHOUSE-SEC-06,Matthew Greene,,False,False,2023-07-01
GRN-2024-0000370,PO-2023-0000684,PO-2023-0000684-L005,VND-000643,PRJ-2022-00411,MAT-00000661,2024-11-19,173,108,65,PARTIALLY_ACCEPTED,PASSED,CERT-19575640,DN-310NKO,SITE-E-WAREHOUSE-SEC-05,Bradley Anthony,Size likely thus enter.,False,False,2024-11-19
GRN-2024-0000371,PO-2022-0000564,PO-2022-0000564-L009,VND-000987,PRJ-2021-00692,MAT-00000576,2024-08-15,455,455,0,ACCEPTED,PASSED,CERT-70436720,DN-862XYX,SITE-C-WAREHOUSE-SEC-06,Andrew Gonzales,,False,True,2024-08-15
GRN-2024-0000372,PO-2019-0000791,PO-2019-0000791-L009,VND-000924,PRJ-2020-00142,MAT-00000551,2024-03-26,41,14,27,PARTIALLY_ACCEPTED,PASSED,CERT-73509922,DN-434KDJ,SITE-D-WAREHOUSE-SEC-01,Mary Miller,,True,False,2024-03-26
GRN-2025-0000373,PO-2020-0000721,PO-2020-0000721-L002,VND-000256,PRJ-2020-00989,MAT-00000422,2025-07-19,477,477,0,RECEIVED,PASSED,CERT-48141360,DN-586WLO,SITE-C-WAREHOUSE-SEC-02,Sara Cardenas,,False,False,2025-07-19
GRN-2020-0000374,PO-2021-0000803,PO-2021-0000803-L009,VND-000078,PRJ-2019-00239,MAT-00000078,2020-08-31,443,0,443,REJECTED,FAILED,,DN-687KPE,SITE-D-WAREHOUSE-SEC-05,James Nash,,False,False,2020-08-31
GRN-2023-0000375,PO-2021-0000363,PO-2021-0000363-L006,VND-000118,PRJ-2023-00741,MAT-00000162,2023-08-11,450,289,161,PARTIALLY_ACCEPTED,PASSED,CERT-51562039,DN-089HZK,SITE-E-WAREHOUSE-SEC-06,Lisa Martinez,,False,False,2023-08-11
GRN-2019-0000376,PO-2024-0000162,PO-2024-0000162-L009,VND-000462,PRJ-2023-00390,MAT-00000014,2019-01-01,6,6,0,INSPECTED,PASSED,CERT-72974683,DN-722NZM,SITE-E-WAREHOUSE-SEC-02,Jay Mcneil,,False,False,2019-01-01
GRN-2025-0000377,PO-2019-0000390,PO-2019-0000390-L005,VND-000999,PRJ-2023-00587,MAT-00000332,2025-01-04,306,119,187,PARTIALLY_ACCEPTED,PASSED,CERT-85236332,DN-632MQU,SITE-E-WAREHOUSE-SEC-03,Suzanne Jones,,False,False,2025-01-04
GRN-2024-0000378,PO-2021-0000165,PO-2021-0000165-L005,VND-000915,PRJ-2020-00658,MAT-00000924,2024-05-02,321,321,0,RECEIVED,PASSED,CERT-46489118,DN-686JUR,SITE-E-WAREHOUSE-SEC-05,Sylvia Smith,,False,False,2024-05-02
GRN-2022-0000379,PO-2023-0000474,PO-2023-0000474-L001,VND-000440,PRJ-2023-00702,MAT-00000741,2022-08-22,327,327,0,INSPECTED,PASSED,CERT-93584597,DN-998YAH,SITE-E-WAREHOUSE-SEC-04,Charles Matthews,,False,False,2022-08-22
GRN-2023-0000380,PO-2021-0000803,PO-2021-0000803-L002,VND-000078,PRJ-2019-00239,MAT-00000489,2023-08-13,367,367,0,INSPECTED,PASSED,CERT-11976335,DN-119XGY,SITE-A-WAREHOUSE-SEC-02,Joseph Cooper,,False,False,2023-08-13
GRN-2025-0000381,PO-2020-0000751,PO-2020-0000751-L004,VND-000345,PRJ-2023-00480,MAT-00000792,2025-03-16,42,42,0,RECEIVED,PASSED,CERT-19581091,DN-646PFK,SITE-A-WAREHOUSE-SEC-03,Amanda Hill,,False,False,2025-03-16
GRN-2021-0000382,PO-2020-0000724,PO-2020-0000724-L004,VND-000967,PRJ-2023-00979,MAT-00000694,2021-05-08,366,0,366,RETURNED,PASSED,CERT-14497675,DN-299RSZ,SITE-D-WAREHOUSE-SEC-04,Steve Rivera,,False,True,2021-05-08
GRN-2024-0000383,PO-2024-0000471,PO-2024-0000471-L001,VND-000102,PRJ-2019-00614,MAT-00000250,2024-03-22,166,166,0,ACCEPTED,PASSED,CERT-79917538,DN-307RXB,SITE-A-WAREHOUSE-SEC-06,Riley Collins,Teach range win direction feel season.,False,False,2024-03-22
GRN-2021-0000384,PO-2021-0000118,PO-2021-0000118-L007,VND-000671,PRJ-2020-00373,MAT-00000534,2021-11-21,121,0,121,RETURNED,PASSED,CERT-47057520,DN-546MPF,SITE-D-WAREHOUSE-SEC-03,Daniel Holloway,,False,False,2021-11-21
GRN-2019-0000385,PO-2019-0000889,PO-2019-0000889-L005,VND-000735,PRJ-2023-00248,MAT-00000265,2019-02-15,191,191,0,ACCEPTED,PASSED,CERT-93033107,DN-785DGY,SITE-B-WAREHOUSE-SEC-02,Eric Hunter,,False,False,2019-02-15
GRN-2019-0000386,PO-2021-0000399,PO-2021-0000399-L016,VND-000317,PRJ-2020-00936,MAT-00000779,2019-03-06,55,55,0,ACCEPTED,PASSED,CERT-84940527,DN-289BLM,SITE-D-WAREHOUSE-SEC-02,Christina Brown,,False,False,2019-03-06
GRN-2022-0000387,PO-2020-0000142,PO-2020-0000142-L002,VND-000315,PRJ-2023-00775,MAT-00000780,2022-05-09,69,69,0,ACCEPTED,PASSED,CERT-85031037,DN-070XTM,SITE-A-WAREHOUSE-SEC-04,Rodney Wagner,,False,False,2022-05-09
GRN-2020-0000388,PO-2023-0000100,PO-2023-0000100-L003,VND-000093,PRJ-2019-00462,MAT-00000178,2020-11-02,426,426,0,INSPECTED,PASSED,CERT-30807167,DN-103XFM,SITE-E-WAREHOUSE-SEC-02,Tyler Wells,,False,False,2020-11-02
GRN-2022-0000389,PO-2024-0000655,PO-2024-0000655-L001,VND-000477,PRJ-2023-00675,MAT-00000026,2022-11-14,453,10,443,PARTIALLY_ACCEPTED,PASSED,CERT-18501586,DN-855KQV,SITE-C-WAREHOUSE-SEC-05,Ann Johnson,,False,False,2022-11-14
GRN-2023-0000390,PO-2024-0000128,PO-2024-0000128-L008,VND-000228,PRJ-2024-00321,MAT-00000221,2023-07-29,166,166,0,ACCEPTED,PASSED,CERT-98434857,DN-029XNO,SITE-C-WAREHOUSE-SEC-01,Megan Adams,Message ten whose radio listen.,False,False,2023-07-29
GRN-2025-0000391,PO-2021-0000803,PO-2021-0000803-L012,VND-000078,PRJ-2019-00239,MAT-00000341,2025-11-25,293,293,0,RECEIVED,PASSED,CERT-93747900,DN-229ZAO,SITE-D-WAREHOUSE-SEC-06,Robert Torres,,False,False,2025-11-25
GRN-2023-0000392,PO-2022-0000447,PO-2022-0000447-L004,VND-000723,PRJ-2022-00149,MAT-00000337,2023-02-10,252,252,0,INSPECTED,PASSED,CERT-84896161,DN-466WDQ,SITE-D-WAREHOUSE-SEC-06,Eric Meyer,,False,False,2023-02-10
GRN-2025-0000393,PO-2020-0000721,PO-2020-0000721-L014,VND-000256,PRJ-2020-00989,MAT-00000065,2025-02-06,376,376,0,ACCEPTED,PASSED,CERT-79724133,DN-969GAG,SITE-C-WAREHOUSE-SEC-01,Dr. Sara Hoffman DDS,Fear blue as write.,False,False,2025-02-06
GRN-2020-0000394,PO-2023-0000474,PO-2023-0000474-L006,VND-000440,PRJ-2023-00702,MAT-00000035,2020-10-12,92,92,0,ACCEPTED,PASSED,CERT-95714702,DN-544PTP,SITE-E-WAREHOUSE-SEC-04,Chris Cannon,,False,False,2020-10-12
GRN-2022-0000395,PO-2021-0000118,PO-2021-0000118-L003,VND-000671,PRJ-2020-00373,MAT-00000084,2022-06-22,259,259,0,ACCEPTED,PASSED,CERT-69460086,DN-096QUR,SITE-B-WAREHOUSE-SEC-05,Alexander Jimenez,,False,False,2022-06-22
GRN-2021-0000396,PO-2024-0000287,PO-2024-0000287-L002,VND-000734,PRJ-2024-00850,MAT-00000276,2021-06-15,372,372,0,ACCEPTED,PASSED,CERT-38712948,DN-446ZYV,SITE-E-WAREHOUSE-SEC-02,Michael Armstrong,,False,False,2021-06-15
GRN-2021-0000397,PO-2019-0000829,PO-2019-0000829-L001,VND-000250,PRJ-2022-00859,MAT-00000089,2021-05-26,18,18,0,RECEIVED,PASSED,CERT-50512501,DN-353RIO,SITE-E-WAREHOUSE-SEC-01,Susan Powers,Feel color price next family likely.,False,False,2021-05-26
GRN-2021-0000398,PO-2021-0000803,PO-2021-0000803-L002,VND-000078,PRJ-2019-00239,MAT-00000489,2021-09-19,471,284,187,PARTIALLY_ACCEPTED,FAILED,,DN-482RVP,SITE-E-WAREHOUSE-SEC-05,Henry Garner,,True,False,2021-09-19
GRN-2020-0000399,PO-2023-0000916,PO-2023-0000916-L004,VND-000533,PRJ-2024-00810,MAT-00000054,2020-06-02,416,416,0,INSPECTED,PASSED,CERT-39183937,DN-465XQL,SITE-A-WAREHOUSE-SEC-05,Samuel Ruiz,,False,False,2020-06-02
GRN-2020-0000400,PO-2022-0000331,PO-2022-0000331-L005,VND-000696,PRJ-2024-00718,MAT-00000477,2020-02-18,465,465,0,ACCEPTED,PASSED,CERT-87347488,DN-999EEM,SITE-E-WAREHOUSE-SEC-06,Sharon James,,False,False,2020-02-18
GRN-2021-0000401,PO-2022-0000974,PO-2022-0000974-L003,VND-000606,PRJ-2019-00698,MAT-00000505,2021-04-27,62,0,62,REJECTED,FAILED,,DN-460JIM,SITE-E-WAREHOUSE-SEC-01,William Orozco,,False,False,2021-04-27
