po_id,po_type,po_status,priority,vendor_id,project_id,po_date,delivery_date,approval_date,po_value,tax_rate,tax_amount,total_value,currency,payment_terms,delivery_terms,description,buyer_name,requisition_ref,ship_to_address,notes,created_date
PO-2021-0000360,BLANKET,COMPLETED,CRITICAL,VND-000715,PRJ-2019-00846,2021-09-12,2022-02-17,2021-09-21,89978.22,0.1,8997.82,98976.04,USD,NET-30,FCA,Assume big difficult per respond hot big.,Sherry Adams,REQ-2021-880746,"4940 Jackson Squares, Stevensonbury, GA 41803",Coach forward lay while.,2021-09-12
PO-2022-0000361,STANDARD,COMPLETED,NORMAL,VND-001000,PRJ-2022-00017,2022-05-21,2022-06-05,2022-05-26,452804.53,0.05,22640.23,475444.76,SAR,LC-90-DAYS,FOB,Into again window thing color set act goal listen.,Shane Kennedy,REQ-2022-430201,"438 Kari Trail, North Kevinmouth, NV 64813",Wrong either main hair add good.,2022-05-21
PO-2024-0000362,FRAMEWORK,PARTIALLY_RECEIVED,CRITICAL,VND-000959,PRJ-2022-00159,2019-06-04,2019-10-13,2019-06-10,1527719.56,0.0,0.0,1527719.56,USD,NET-30,FOB,Through simple tax total other both rate rock.,William Chase,REQ-2024-710434,"7039 Howard Summit, East Samanthafurt, SC 14647",Theory quickly tonight last when.,2019-06-04
PO-2021-0000363,FRAMEWORK,ISSUED,NORMAL,VND-000118,PRJ-2023-00741,2024-05-30,2024-07-27,2024-06-07,213093.82,0.1,21309.38,234403.2,SAR,LC-AT-SIGHT,DDP,Company travel give former operation war everybody course often reduce.,Barbara Pope,REQ-2021-704223,"1072 Becker Pike Suite 982, Tommyland, AS 39131",,2024-05-30
PO-2019-0000364,BLANKET,COMPLETED,NORMAL,VND-000121,PRJ-2023-00799,2022-10-01,2023-01-12,2022-10-15,393192.29,0.0,0.0,393192.29,USD,NET-60,DAP,Law design stay but.,Aaron Bell PhD,REQ-2019-226395,"4882 Jennifer Divide, South Brenda, CO 38617",,2022-10-01
PO-2020-0000365,EMERGENCY,COMPLETED,CRITICAL,VND-000628,PRJ-2022-00056,2024-11-17,2024-12-11,2024-11-23,555805.0,0.1,55580.5,611385.5,SAR,NET-60,FOB,Allow usually eat question hit human tough.,Tami Harper,REQ-2020-626806,"592 John Mall Apt. 441, Ashleymouth, ND 24535",,2024-11-17
PO-2020-0000366,STANDARD,ISSUED,URGENT,VND-000999,PRJ-2024-00590,2021-06-28,2021-10-30,2021-07-03,150021.73,0.0,0.0,150021.73,USD,ADVANCE-30%,FOB,Site street benefit money reason mean rate group.,John Ali,REQ-2020-452497,"1294 Betty Landing, New Amy, OK 38950",Sense hotel idea.,2021-06-28
PO-2023-0000367,EMERGENCY,PARTIALLY_RECEIVED,CRITICAL,VND-000657,PRJ-2022-00514,2020-06-18,2020-08-05,2020-06-26,317715.3,0.15,47657.29,365372.59,USD,NET-90,CIF,Leg several military stuff.,Devin Andersen,REQ-2023-783932,"9750 Joy Spring, Lake Jamieberg, OH 97549",,2020-06-18
PO-2023-0000368,BLANKET,APPROVED,URGENT,VND-000715,PRJ-2022-00332,2020-04-05,2020-08-02,2020-04-12,246498.42,0.0,0.0,246498.42,USD,NET-60,FOB,Carry time policy choice pick rest view south perhaps.,Austin Hernandez,REQ-2023-461260,"31708 Myers Crossing, Richardburgh, GU 31293",,2020-04-05
PO-2019-0000369,EMERGENCY,APPROVED,CRITICAL,VND-000732,PRJ-2022-00639,2023-12-10,2024-01-04,2023-12-24,272995.7,0.05,13649.79,286645.49,USD,NET-30,DDP,Employee partner keep probably but chair against center seat drive.,Melissa Gonzalez,REQ-2019-263568,"197 Contreras Lock Suite 176, Hernandezport, NH 16246",,2023-12-10
PO-2019-0000370,STANDARD,COMPLETED,NORMAL,VND-000471,PRJ-2019-00015,2020-03-31,2020-07-01,2020-04-08,96027.34,0.1,9602.73,105630.07,SAR,NET-60,FOB,Hope oil alone practice price know traditional great cause think.,Adam Moore,REQ-2019-875959,"8681 Diana Knoll, Stephenberg, KY 86804",,2020-03-31
PO-2020-0000371,BLANKET,PARTIALLY_RECEIVED,URGENT,VND-000221,PRJ-2024-00712,2023-03-23,2023-09-02,2023-04-03,250049.01,0.0,0.0,250049.01,EUR,NET-60,FOB,Type attention stuff low while paper Congress.,Katie Hopkins,REQ-2020-163029,"959 Jones Burgs Apt. 311, Villafort, MD 30848",Black thing rock himself wind.,2023-03-23
PO-2024-0000372,BLANKET,PARTIALLY_RECEIVED,NORMAL,VND-000637,PRJ-2019-00677,2023-01-15,2023-02-25,2023-01-16,441351.97,0.1,44135.2,485487.17,USD,NET-30,FCA,Artist economy also seek kid.,Mark Johnson,REQ-2024-505298,"762 James Overpass, Sheltonbury, ID 97776",Its more so beat.,2023-01-15
PO-2022-0000373,BLANKET,COMPLETED,URGENT,VND-000895,PRJ-2023-00091,2021-03-25,2021-08-14,2021-04-02,1385223.88,0.05,69261.19,1454485.07,USD,NET-90,DDP,Pick protect data special throw.,Jason Payne,REQ-2022-141683,"873 Ashley Mountains, Michaelside, PR 18572",Keep personal them notice.,2021-03-25
PO-2023-0000374,STANDARD,COMPLETED,NORMAL,VND-000570,PRJ-2024-00364,2021-08-25,2022-01-14,2021-08-30,767677.49,0.1,76767.75,844445.24,USD,LC-AT-SIGHT,DDP,Site fear brother discover own former.,Todd Nielsen,REQ-2023-505977,"24189 Melissa Ridge Suite 690, New Thomasview, SD 04430",,2021-08-25
PO-2019-0000375,FRAMEWORK,APPROVED,CRITICAL,VND-000648,PRJ-2020-00673,2019-12-26,2020-04-15,2020-01-04,3216546.89,0.05,160827.34,3377374.23,USD,LC-90-DAYS,DDP,Full end free share cause.,Morgan Glass,REQ-2019-755910,"71990 Zavala Mall, New Timothyberg, KY 95309",,2019-12-26
PO-2022-0000376,STANDARD,CANCELLED,NORMAL,VND-000536,PRJ-2022-00460,2021-04-26,2021-06-14,2021-05-06,96682.04,0.05,4834.1,101516.14,SAR,NET-60,FCA,Bit market different go local.,Sherri Perez,REQ-2022-244818,"USS Ayala, FPO AE 70517",,2021-04-26
PO-2024-0000377,FRAMEWORK,ISSUED,CRITICAL,VND-000229,PRJ-2024-00672,2022-07-24,2022-08-24,2022-08-02,691615.03,0.05,34580.75,726195.78,SAR,NET-60,DDP,Team radio scene need appear she receive involve interview case.,Steven Haas,REQ-2024-293079,"6033 Brianna Forks, Burgessside, OK 06501",,2022-07-24
PO-2020-0000378,EMERGENCY,COMPLETED,CRITICAL,VND-000689,PRJ-2024-00985,2022-05-27,2022-10-01,2022-06-08,302552.59,0.15,45382.89,347935.48,GBP,LC-90-DAYS,FCA,Their economic arm arm.,Douglas Edwards,REQ-2020-874205,"2967 Diane Club, Shawnaborough, NM 92940",Today teach kitchen few happen necessary.,2022-05-27
PO-2020-0000379,STANDARD,COMPLETED,NORMAL,VND-000431,PRJ-2019-00621,2021-08-09,2021-10-21,2021-08-20,3361048.44,0.05,168052.42,3529100.86,EUR,NET-30,EXW,Money environment recently me approach too relationship.,Diana Harris,REQ-2020-917707,"8315 Barry Freeway, Santosmouth, DE 03291",,2021-08-09
PO-2023-0000380,FRAMEWORK,PARTIALLY_RECEIVED,NORMAL,VND-000636,PRJ-2020-00504,2020-07-17,2020-09-10,2020-07-21,92045.85,0.15,13806.88,105852.73,USD,NET-30,CIF,Student establish open feel whole arrive take himself affect.,Jeremy Walker,REQ-2023-115743,"040 Pineda Rest Suite 493, West Jessicachester, VI 56540",,2020-07-17
PO-2022-0000381,STANDARD,APPROVED,NORMAL,VND-000281,PRJ-2022-00950,2024-06-29,2024-10-04,2024-07-13,88639.58,0.15,13295.94,101935.52,USD,NET-60,FOB,Southern network weight usually explain.,Kimberly Coleman DDS,REQ-2022-524533,"67320 Marsh Harbor Apt. 384, Ashleyton, RI 36450",,2024-06-29
PO-2023-0000382,EMERGENCY,ISSUED,CRITICAL,VND-000959,PRJ-2022-00609,2024-11-02,2024-12-13,2024-11-10,118270.4,0.0,0.0,118270.4,USD,NET-60,FCA,Environmental economy president sign activity fill produce structure.,Jill Smith,REQ-2023-357657,"7836 Bethany Common, Pennyside, MD 08895",,2024-11-02
PO-2022-0000383,FRAMEWORK,ISSUED,NORMAL,VND-000078,PRJ-2022-00195,2023-12-06,2024-03-30,2023-12-11,18983.49,0.1,1898.35,20881.84,EUR,ADVANCE-30%,FOB,Conference she everybody than camera piece chair peace anyone.,Andrew Cohen,REQ-2022-274573,"83044 Erika Walks Suite 809, West Daniel, NY 58672",,2023-12-06
PO-2023-0000384,FRAMEWORK,COMPLETED,NORMAL,VND-000750,PRJ-2019-00093,2021-01-06,2021-06-18,2021-01-18,129197.04,0.0,0.0,129197.04,USD,NET-60,CIF,Memory down for he state.,Martin Liu,REQ-2023-439173,"556 Ruiz Hill Apt. 250, Sarahshire, AK 14425",,2021-01-06
PO-2020-0000385,STANDARD,COMPLETED,URGENT,VND-000143,PRJ-2022-00257,2020-11-02,2020-12-17,2020-11-04,97639.83,0.1,9763.98,107403.81,GBP,NET-30,CIF,Deep finish respond score situation require vote her old price.,Phillip Banks,REQ-2020-480573,"USNS Cunningham, FPO AP 83118",Safe much building these sometimes parent process.,2020-11-02
PO-2024-0000386,STANDARD,PARTIALLY_RECEIVED,URGENT,VND-000614,PRJ-2021-00564,2019-06-29,2019-08-25,2019-07-05,290823.71,0.15,43623.56,334447.27,SAR,NET-90,DDP,Kid especially structure fall during during should gun lay security.,David Oconnor,REQ-2024-257380,"58815 Jacobs Mission Suite 392, Port Regina, TX 77146",Painting somebody game brother.,2019-06-29
PO-2020-0000387,STANDARD,ISSUED,URGENT,VND-000737,PRJ-2020-00296,2020-04-26,2020-06-12,2020-04-30,365897.01,0.05,18294.85,384191.86,USD,NET-30,FCA,Inside work office plan significant tonight then administration.,Dennis Spencer,REQ-2020-112800,"USS Martinez, FPO AE 57048",,2020-04-26
PO-2022-0000388,BLANKET,COMPLETED,NORMAL,VND-000989,PRJ-2019-00676,2024-02-02,2024-05-30,2024-02-10,2306876.51,0.15,346031.48,2652907.99,USD,NET-30,DDP,Real wrong car term truth.,Heather Morales,REQ-2022-356600,"55999 Virginia Cape Apt. 576, Yangchester, LA 99809",,2024-02-02
PO-2021-0000389,BLANKET,COMPLETED,NORMAL,VND-000235,PRJ-2024-00057,2019-05-31,2019-07-21,2019-06-14,759570.64,0.1,75957.06,835527.7,USD,NET-30,CIF,Record safe rich operation star meeting charge account or.,Jody Flores,REQ-2021-732590,"34750 Mitchell Lights Suite 220, South April, OK 81172",Between expect budget event keep those.,2019-05-31
PO-2019-0000390,STANDARD,APPROVED,NORMAL,VND-000999,PRJ-2023-00587,2024-02-09,2024-07-20,2024-02-15,121505.6,0.05,6075.28,127580.88,EUR,LC-90-DAYS,EXW,Voice else paper blood discuss everything benefit.,Katie Jackson,REQ-2019-413833,"830 Wall Burg, Jamesshire, NE 96457",,2024-02-09
PO-2022-0000391,FRAMEWORK,COMPLETED,URGENT,VND-000782,PRJ-2023-00138,2022-01-29,2022-05-07,2022-02-07,82611.35,0.0,0.0,82611.35,USD,NET-60,FOB,Minute store far body relationship suddenly know it enjoy.,Wendy Dennis,REQ-2022-319205,"31528 Hill Roads Apt. 506, Lake Lauramouth, ID 73661",,2022-01-29
PO-2019-0000392,BLANKET,PARTIALLY_RECEIVED,CRITICAL,VND-000471,PRJ-2024-00438,2021-11-29,2022-04-26,2021-12-09,438144.05,0.1,43814.4,481958.45,USD,LC-90-DAYS,CIF,Along play account carry heavy wall pull enter charge sport safe.,Craig Liu,REQ-2019-236014,"USNS Smith, FPO AE 64816",,2021-11-29
PO-2022-0000393,BLANKET,ISSUED,NORMAL,VND-000373,PRJ-2021-00726,2021-03-03,2021-03-17,2021-03-05,49797.5,0.1,4979.75,54777.25,USD,NET-30,DDP,Particularly report although read party piece doctor give most west.,Sara Golden,REQ-2022-223654,"695 Phillips Forges Apt. 467, Johnchester, DE 23595",,2021-03-03
PO-2020-0000394,EMERGENCY,CANCELLED,CRITICAL,VND-000541,PRJ-2019-00359,2019-02-16,2019-08-12,2019-02-20,2186364.16,0.05,109318.21,2295682.37,USD,NET-90,FOB,What produce girl huge campaign think style tell over.,Alyssa Adams,REQ-2020-171131,"85456 Lamb Manors Suite 404, Chandlermouth, SC 06481",,2019-02-16
PO-2023-0000395,BLANKET,PENDING_APPROVAL,URGENT,VND-000652,PRJ-2019-00742,2020-12-20,2021-02-21,,999817.6,0.0,0.0,999817.6,USD,NET-60,FOB,Language determine then movie single book why.,Beverly Fernandez,REQ-2023-805139,"USS Lang, FPO AE 92871",,2020-12-20
PO-2022-0000396,EMERGENCY,PARTIALLY_RECEIVED,CRITICAL,VND-000766,PRJ-2022-00914,2024-03-09,2024-07-06,2024-03-21,138273.55,0.1,13827.35,152100.9,USD,NET-30,CIF,Treatment short need pressure million gun cup church.,Shannon Perez,REQ-2022-692385,"6383 Barry Brooks Apt. 867, East Justintown, IN 83280",,2024-03-09
PO-2021-0000397,BLANKET,PARTIALLY_RECEIVED,NORMAL,VND-000575,PRJ-2023-00068,2022-02-22,2022-03-15,2022-02-28,31077.48,0.05,1553.87,32631.35,USD,LC-90-DAYS,DDP,Almost seek spend help husband stand theory.,Angela Wagner,REQ-2021-983326,"08921 Lee Rest Suite 568, West Joshuaborough, CT 35139",Likely fact behavior whom night low traditional.,2022-02-22
PO-2023-0000398,STANDARD,COMPLETED,NORMAL,VND-000512,PRJ-2020-00727,2022-01-17,2022-05-16,2022-01-19,1232612.98,0.0,0.0,1232612.98,EUR,NET-60,FOB,Media him year road week several research laugh official agent.,Jillian Woods,REQ-2023-573858,"2118 Jared Overpass Apt. 126, Millsshire, WV 30966",,2022-01-17
PO-2021-0000399,STANDARD,PENDING_APPROVAL,NORMAL,VND-000317,PRJ-2020-00936,2023-12-23,2024-05-14,,211620.99,0.0,0.0,211620.99,EUR,NET-30,CIF,Should edge find full character.,Keith Russell,REQ-2021-624344,"787 Chung Freeway, Stevenfort, NY 73220",Tv international back camera.,2023-12-23
PO-2021-0000400,FRAMEWORK,PARTIALLY_RECEIVED,URGENT,VND-000227,PRJ-2023-00788,2024-10-15,2024-12-01,2024-10-19,1072367.71,0.0,0.0,1072367.71,EUR,ADVANCE-30%,CIF,Class security coach join.,Amanda Coleman,REQ-2021-848344,"86604 Ryan Hill Suite 859, Anneburgh, FL 38537",,2024-10-15
PO-2019-0000401,STANDARD,PARTIALLY_RECEIVED,CRITICAL,VND-000138,PRJ-2019-00342,2019-07-08,2019-08-17,2019-07-17,35835.23,0.15,5375.28,41210.51,USD,ADVANCE-30%,DDP,Rate sort weight he page line decision form section you.,Carly Espinoza,REQ-2019-123572,"2271 Larry Field Apt. 187, Codymouth, PA 21007",,2019-07-08
PO-2021-0000402,BLANKET,APPROVED,NORMAL,VND-000896,PRJ-2022-00327,2020-04-26,2020-07-18,2020-04-29,118272.9,0.15,17740.93,136013.83,USD,NET-30,FOB,Go next difficult pick until.,Robert Parrish,REQ-2021-753205,"9648 Chris Drives Apt. 342, Anneberg, AS 68962",,2020-04-26
PO-2019-0000403,STANDARD,ISSUED,NORMAL,VND-000463,PRJ-2021-00588,2020-12-02,2021-01-03,2020-12-07,244334.25,0.05,12216.71,256550.96,USD,NET-90,FOB,Population him offer table painting whom say pattern training decide.,David Robinson,REQ-2019-565198,"USNS Thomas, FPO AA 00533",Back wide case southern international line.,2020-12-02
PO-2019-0000404,STANDARD,PENDING_APPROVAL,NORMAL,VND-000711,PRJ-2024-00402,2024-01-01,2024-06-20,,256883.18,0.05,12844.16,269727.34,USD,NET-60,FOB,Matter bring nice help history listen find.,Kerry Ware,REQ-2019-307772,"426 Henry Turnpike, Ginaside, MH 57571",,2024-01-01
PO-2024-0000405,FRAMEWORK,COMPLETED,NORMAL,VND-000950,PRJ-2019-00135,2024-04-02,2024-05-10,2024-04-10,141481.1,0.0,0.0,141481.1,EUR,NET-60,DDP,Concern term talk side generation interest pay then.,Cheryl Brooks,REQ-2024-903726,"USS Gonzalez, FPO AA 69445",,2024-04-02
PO-2020-0000406,FRAMEWORK,COMPLETED,NORMAL,VND-000593,PRJ-2024-00402,2022-09-15,2022-12-21,2022-09-23,512686.55,0.05,25634.33,538320.88,USD,NET-60,EXW,Accept financial behind hard effect TV.,Amanda Hill,REQ-2020-218370,"440 Michelle Mountains, Henryfort, WA 85376",,2022-09-15
PO-2022-0000407,FRAMEWORK,ISSUED,NORMAL,VND-000850,PRJ-2020-00106,2020-03-14,2020-06-19,2020-03-23,67430.69,0.15,10114.6,77545.29,USD,NET-90,FCA,Space although ahead thus check save that capital information suffer.,Mark Brown,REQ-2022-658624,"90552 Black Shores Suite 601, Port Kathleen, FL 96046",,2020-03-14
PO-2023-0000408,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-000633,PRJ-2023-00068,2021-05-02,2021-10-14,2021-05-09,204668.04,0.1,20466.8,225134.84,SAR,ADVANCE-30%,CIF,Base kitchen every cup measure common section.,April Hill,REQ-2023-925571,"9197 Darren Course Apt. 125, Port Garytown, IL 84117",,2021-05-02
PO-2024-0000409,STANDARD,PENDING_APPROVAL,NORMAL,VND-000963,PRJ-2022-00857,2020-04-13,2020-09-25,,280507.22,0.15,42076.08,322583.3,SAR,NET-90,FOB,Least theory wall film race wall ten section.,Emily Gray,REQ-2024-202397,"95633 Stephenson Fall Suite 474, South Michaelstad, MI 84626",,2020-04-13
PO-2020-0000410,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-001000,PRJ-2020-00790,2022-09-03,2023-01-21,2022-09-14,450145.71,0.15,67521.86,517667.57,EUR,NET-90,EXW,Last piece story already strong history Mrs decision reduce get.,Rebecca Clark,REQ-2020-956721,"83437 Johnson Crescent Apt. 727, Nathanfurt, TN 77622",Follow bit grow.,2022-09-03
PO-2023-0000411,FRAMEWORK,DRAFT,NORMAL,VND-000237,PRJ-2020-00464,2023-05-17,2023-11-04,,570311.43,0.1,57031.14,627342.57,USD,NET-90,FOB,City little from total.,Hunter Martin,REQ-2023-814622,"9799 Simon Mountains, West Jennifer, PA 44787",,2023-05-17
PO-2021-0000412,BLANKET,ISSUED,CRITICAL,VND-000722,PRJ-2020-00736,2020-01-01,2020-06-12,2020-01-02,62970.99,0.1,6297.1,69268.09,SAR,NET-90,CIF,Question feel wife theory shake too medical inside similar.,Jennifer Johnson,REQ-2021-988811,"839 David Isle Apt. 142, Stephenburgh, NH 00611",Customer common film continue.,2020-01-01
PO-2021-0000413,STANDARD,CANCELLED,CRITICAL,VND-000938,PRJ-2019-00841,2020-03-25,2020-06-19,2020-04-08,38525.01,0.1,3852.5,42377.51,USD,NET-30,CIF,Job right child new simply above.,Brett Pierce,REQ-2021-718831,"6731 Anderson Track, South Kerri, MH 37619",,2020-03-25
PO-2021-0000414,EMERGENCY,ISSUED,CRITICAL,VND-000336,PRJ-2023-00679,2024-04-29,2024-06-17,2024-05-03,1124908.42,0.05,56245.42,1181153.84,USD,NET-90,FCA,Others move get prove wife agree those concern dog.,Jonathan Smith,REQ-2021-477789,"32730 Kevin Course Suite 626, West Larry, TX 63501",,2024-04-29
PO-2020-0000415,STANDARD,PENDING_APPROVAL,URGENT,VND-000024,PRJ-2019-00148,2023-11-24,2024-01-11,,361774.66,0.15,54266.2,416040.86,USD,NET-30,DDP,End western conference huge military.,Robert Reed,REQ-2020-536056,"25298 Parks Branch Suite 660, Ronaldville, PA 59518",,2023-11-24
PO-2024-0000416,BLANKET,APPROVED,NORMAL,VND-000928,PRJ-2022-00840,2023-04-25,2023-08-07,2023-04-29,98895.22,0.15,14834.28,113729.5,USD,NET-30,DDP,Health list friend movement half size wonder mother himself.,Brittany Rogers,REQ-2024-706012,"USNV Gonzalez, FPO AP 95872",,2023-04-25
PO-2024-0000417,STANDARD,ISSUED,NORMAL,VND-000602,PRJ-2019-00035,2024-06-02,2024-09-18,2024-06-04,1561851.24,0.0,0.0,1561851.24,USD,NET-90,DAP,Itself let always test least anyone out hard international.,Pamela Johnson,REQ-2024-183952,"6075 Fields Ranch Apt. 508, Wrightland, ND 12896",Risk plan issue ever.,2024-06-02
PO-2024-0000418,BLANKET,COMPLETED,URGENT,VND-000865,PRJ-2020-00081,2021-10-01,2022-02-12,2021-10-12,278956.06,0.0,0.0,278956.06,USD,ADVANCE-30%,DAP,Ready each stay strong run model learn baby head.,William Little,REQ-2024-181874,"154 Morales Ferry Suite 161, New Jose, ME 81186",,2021-10-01
PO-2023-0000419,EMERGENCY,ISSUED,CRITICAL,VND-000558,PRJ-2020-00548,2024-04-04,2024-08-12,2024-04-13,999646.13,0.0,0.0,999646.13,USD,LC-90-DAYS,CIF,Much soldier reason any of Democrat very ever read control.,Amber Ross,REQ-2023-447617,"0630 Sandoval Harbor Suite 795, East Jeffreymouth, IN 08853",,2024-04-04
PO-2021-0000420,STANDARD,COMPLETED,NORMAL,VND-000944,PRJ-2019-00267,2024-04-22,2024-10-01,2024-04-25,263292.85,0.0,0.0,263292.85,EUR,NET-90,DDP,Explain Republican step onto play forget home upon actually future get.,Joel Newton,REQ-2021-405925,"646 Donna Ports, Lake Tommystad, CO 27705",,2024-04-22
PO-2023-0000421,STANDARD,PENDING_APPROVAL,NORMAL,VND-000457,PRJ-2023-00259,2022-02-24,2022-05-19,,2878838.61,0.05,143941.93,3022780.54,USD,LC-AT-SIGHT,EXW,Hard factor firm purpose ahead person coach goal it yet.,William Hawkins,REQ-2023-216968,"8269 Collin Forge, North Ashley, HI 21356",,2022-02-24
PO-2023-0000422,EMERGENCY,PARTIALLY_RECEIVED,CRITICAL,VND-000278,PRJ-2022-00268,2024-06-09,2024-08-08,2024-06-22,1995507.6,0.05,99775.38,2095282.98,USD,NET-60,EXW,Nearly goal design too everything side picture professional.,Madeline Fields,REQ-2023-188501,"67747 Sandra Fall Suite 408, Kathrynburgh, TX 13388",,2024-06-09
PO-2023-0000423,FRAMEWORK,ISSUED,NORMAL,VND-000632,PRJ-2021-00244,2020-11-16,2021-01-22,2020-11-26,180095.59,0.15,27014.34,207109.93,SAR,ADVANCE-30%,FOB,Oil individual industry country ahead difference particular me.,Kenneth Ortiz,REQ-2023-773459,"97150 Arnold Way, Port Robin, NH 48874",Compare view TV follow fall.,2020-11-16
PO-2019-0000424,STANDARD,ISSUED,NORMAL,VND-000896,PRJ-2023-00240,2023-05-17,2023-09-29,2023-05-22,779092.56,0.15,116863.88,895956.44,USD,NET-30,FCA,Debate leave each owner wrong.,Valerie Porter,REQ-2019-112439,"37100 Camacho Mountains Suite 164, Lake Kimberlyside, VT 03610",Lose rise fall huge state shoulder.,2023-05-17
PO-2022-0000425,STANDARD,PARTIALLY_RECEIVED,NORMAL,VND-000151,PRJ-2024-00940,2023-11-04,2024-04-22,2023-11-15,526734.1,0.1,52673.41,579407.51,SAR,LC-AT-SIGHT,FOB,Human until picture key skin billion suggest serious.,Rebecca Bowen,REQ-2022-380061,"37341 May Cliffs Suite 734, Kennethmouth, MA 59532",,2023-11-04
PO-2021-0000426,BLANKET,COMPLETED,NORMAL,VND-000989,PRJ-2022-00789,2024-10-30,2025-02-07,2024-11-10,1254638.28,0.05,62731.91,1317370.19,EUR,NET-90,FOB,Nothing organization seven challenge eye determine he.,Eddie Duffy,REQ-2021-674213,"7422 Catherine Walks Suite 430, New Kevin, OR 02082",Hair meet thank might local.,2024-10-30
PO-2019-0000427,FRAMEWORK,PENDING_APPROVAL,NORMAL,VND-000737,PRJ-2024-00360,2022-03-06,2022-05-23,,76274.34,0.05,3813.72,80088.06,USD,NET-30,EXW,Win popular onto may model her.,Mariah Harrell,REQ-2019-196407,"0153 Clark Drive Suite 913, Victorshire, PW 84208",Style suffer situation.,2022-03-06
PO-2023-0000428,BLANKET,CANCELLED,URGENT,VND-000185,PRJ-2021-00089,2023-03-20,2023-09-15,2023-03-30,553082.11,0.05,27654.11,580736.22,EUR,LC-AT-SIGHT,FOB,Together scientist hair allow phone weight medical even which suggest.,Angela Yates,REQ-2023-216229,"42337 Billy Rest, Andrealand, WA 25406",,2023-03-20
PO-2021-0000429,STANDARD,PENDING_APPROVAL,NORMAL,VND-000454,PRJ-2023-00788,2022-08-17,2022-11-04,,864675.34,0.15,129701.3,994376.64,USD,NET-30,EXW,Town car few debate during.,Karen Garcia,REQ-2021-914854,"1371 Miller Flat, New Bridgetfort, ME 75124",Ok technology born.,2022-08-17
PO-2022-0000430,STANDARD,CANCELLED,NORMAL,VND-000731,PRJ-2020-00072,2021-04-01,2021-09-18,2021-04-08,29422.43,0.15,4413.36,33835.79,USD,NET-30,CIF,Since crime south pass lead a senior over manage.,Jordan Palmer,REQ-2022-250861,"USNV Baker, FPO AP 33140",,2021-04-01
