employee_id,employee_code,first_name,last_name,email,phone,department,job_title,grade,approval_limit,hire_date,active,location,certification,nationality,years_experience,cost_center,created_date
EMP-000666,FIN00666,Lauren,الجابر,fin00666@company.com,0306 9990596,FINANCE,Finance Manager,L5,10000000.0,2023-09-09,True,Site Office B,CFA,Egyptian,7,CC-FIN-552,2023-09-09
EMP-000667,PRJ00667,Kathryn,Hester,prj00667@company.com,(0808)1570356,PROJECTS,Project Coordinator,L1,10000.0,2011-08-21,True,Warehouse,,Saudi,32,CC-PRJ-252,2011-08-21
EMP-000668,PRJ00668,لطفي,آل سعود,prj00668@company.com,08081570107,PROJECTS,Project Coordinator,L1,10000.0,2010-11-06,True,Head Office,,American,1,CC-PRJ-627,2010-11-06
EMP-000669,PRJ00669,Cynthia,Montes,prj00669@company.com,+1-218-743-5797x863,PROJECTS,Project Manager,L4,1000000.0,2020-09-21,True,Regional Office,,Indian,35,CC-PRJ-331,2020-09-21
EMP-000670,PRO00670,وفائي,المشاولة,pro00670@company.com,573-497-6915x67164,PROCUREMENT,Procurement Manager,L6,,2020-10-24,True,Site Office B,,British,20,CC-PRO-510,2020-10-24
EMP-000671,PRO00671,Jason,آل حسين,pro00671@company.com,(971)548-7271,PROCUREMENT,Procurement Manager,L6,,2012-01-13,True,Regional Office,CPSM,Filipino,13,CC-PRO-280,2012-01-13
EMP-000672,PRJ00672,ألين,Schneider,prj00672@company.com,(702)556-4347x12871,PROJECTS,Program Director,L6,,2014-04-14,True,Site Office A,PMI-ACP,Jordanian,6,CC-PRJ-747,2014-04-14
EMP-000673,ENG00673,Jeffrey,Carter,eng00673@company.com,(01632) 960 686,ENGINEERING,Engineer,L1,10000.0,2010-10-20,True,Warehouse,,Jordanian,25,CC-ENG-164,2010-10-20
EMP-000674,HSE00674,Benjamin,المهنا,hse00674@company.com,859-231-9525,HSE,Environmental Specialist,L3,200000.0,2021-03-17,True,Regional Office,NEBOSH,Saudi,22,CC-HSE-157,2021-03-17
EMP-000675,ENG00675,Lisa,Smart,eng00675@company.com,(965)752-8993x1608,ENGINEERING,Lead Engineer,L3,200000.0,2019-02-04,True,Regional Office,,Jordanian,35,CC-ENG-252,2019-02-04
EMP-000676,PRJ00676,Jacob,كانو,prj00676@company.com,+4429 2018 0729,PROJECTS,Project Coordinator,L1,10000.0,2011-08-14,True,Head Office,,Jordanian,3,CC-PRJ-348,2011-08-14
EMP-000677,PRJ00677,Geraldine,Howard,prj00677@company.com,5959481497,PROJECTS,Project Coordinator,L1,10000.0,2013-11-12,True,Field Camp,,Indian,30,CC-PRJ-725,2013-11-12
EMP-000678,PRO00678,Melissa,الخرافي,pro00678@company.com,(0116) 496 0330,PROCUREMENT,Procurement Specialist,L3,200000.0,2012-05-21,True,Site Office B,,Indian,13,CC-PRO-536,2012-05-21
EMP-000679,ENG00679,Tom,Davies,eng00679@company.com,(0808) 1570208,ENGINEERING,Design Engineer,L4,1000000.0,2019-01-07,True,Field Camp,,Pakistani,21,CC-ENG-956,2019-01-07
EMP-000680,CTR00680,نوف,Bird,ctr00680@company.com,0306 9990661,CONTRACTS,Contract Admin,L1,10000.0,2011-01-09,True,Site Office A,,Indian,18,CC-CTR-244,2011-01-09
EMP-000681,HSE00681,مَسعد,Bartlett,hse00681@company.com,001-486-912-5904x729,HSE,HSE Officer,L1,10000.0,2018-04-19,True,Site Office A,,Saudi,9,CC-HSE-202,2018-04-19
EMP-000682,HSE00682,Michael,Gardner,hse00682@company.com,430.259.1266,HSE,Environmental Specialist,L3,200000.0,2018-06-09,True,Head Office,NEBOSH,Saudi,12,CC-HSE-191,2018-06-09
EMP-000683,PRJ00683,Wendy,Holmes,prj00683@company.com,385-596-2630,PROJECTS,Scheduler,L3,200000.0,2016-05-13,True,Regional Office,,Pakistani,14,CC-PRJ-246,2016-05-13
EMP-000684,PRJ00684,Brenda,العقيل,prj00684@company.com,+1-961-576-4750x1111,PROJECTS,Planner,L2,50000.0,2019-03-30,True,Head Office,,Bangladeshi,12,CC-PRJ-834,2019-03-30
EMP-000685,FIN00685,Pamela,الراشد,fin00685@company.com,+44(0)29 2018 0192,FINANCE,CFO,L6,,2016-10-03,True,Head Office,CPA,Sudanese,7,CC-FIN-733,2016-10-03
EMP-000686,ENG00686,Jennifer,آل عايض,eng00686@company.com,02074960215,ENGINEERING,Design Engineer,L4,1000000.0,2022-02-08,True,Site Office A,,Egyptian,18,CC-ENG-154,2022-02-08
EMP-000687,PRO00687,نضال,Collins,pro00687@company.com,(0808) 1570068,PROCUREMENT,Category Manager,L4,1000000.0,2020-08-22,True,Head Office,,Saudi,24,CC-PRO-391,2020-08-22
EMP-000688,PRO00688,Benjamin,آل علي,pro00688@company.com,+1-913-712-9208,PROCUREMENT,Buyer,L1,10000.0,2023-11-01,True,Regional Office,CIPS,Sudanese,12,CC-PRO-261,2023-11-01
EMP-000689,HSE00689,Sylvia,Wright,hse00689@company.com,(718)440-1184,HSE,Safety Inspector,L2,50000.0,2012-08-08,True,Head Office,ISO 45001 Lead Auditor,British,27,CC-HSE-303,2012-08-08
EMP-000690,PRJ00690,Benjamin,Evans,prj00690@company.com,348.272.9758x59883,PROJECTS,PMO Lead,L5,10000000.0,2015-02-28,True,Site Office A,PMI-SP,Egyptian,25,CC-PRJ-325,2015-02-28
EMP-000691,PRO00691,عالم,Palmer,pro00691@company.com,(898)339-5429,PROCUREMENT,Procurement Specialist,L3,200000.0,2011-03-22,True,Head Office,,Jordanian,12,CC-PRO-496,2011-03-22
EMP-000692,ENG00692,Leslie,Lamb,eng00692@company.com,(471)846-2831x4359,ENGINEERING,Senior Engineer,L2,50000.0,2014-05-10,True,Field Camp,PMP,Saudi,4,CC-ENG-387,2014-05-10
EMP-000693,PRO00693,Brett,Lane,pro00693@company.com,714.318.1861,PROCUREMENT,Category Manager,L4,1000000.0,2020-04-14,True,Regional Office,CPM,Bangladeshi,11,CC-PRO-908,2020-04-14
EMP-000694,HSE00694,فتحي,بقشان,hse00694@company.com,901-363-6112x849,HSE,Chief Safety Officer,L6,,2013-10-24,True,Site Office B,CSP,Sudanese,32,CC-HSE-982,2013-10-24
EMP-000695,CTR00695,George,Farrell,ctr00695@company.com,+44(0)191 496 0491,CONTRACTS,Contract Engineer,L3,200000.0,2020-05-18,True,Warehouse,,Egyptian,16,CC-CTR-435,2020-05-18
EMP-000696,ENG00696,Samantha,الحجار,eng00696@company.com,+1-888-696-7924x08222,ENGINEERING,Engineer,L1,10000.0,2023-04-10,False,Field Camp,,American,3,CC-ENG-141,2023-04-10
EMP-000697,CTR00697,راجح,Rowley,ctr00697@company.com,001-539-667-2757x84468,CONTRACTS,Contract Engineer,L3,200000.0,2021-04-23,True,Site Office B,,Jordanian,7,CC-CTR-563,2021-04-23
EMP-000698,FIN00698,طيّع,Martin,fin00698@company.com,0909 879 0111,FINANCE,Accountant,L1,10000.0,2010-04-12,True,Site Office A,ACCA,Filipino,16,CC-FIN-763,2010-04-12
EMP-000699,CTR00699,Stephen,آل عطفة,ctr00699@company.com,948-370-6827,CONTRACTS,Contract Admin,L1,10000.0,2016-11-02,True,Site Office A,,Bangladeshi,2,CC-CTR-565,2016-11-02
EMP-000700,FIN00700,نشوان,Thompson,fin00700@company.com,9684538909,FINANCE,Accountant,L1,10000.0,2019-02-03,True,Regional Office,,Saudi,5,CC-FIN-494,2019-02-03
EMP-000701,LEG00701,Roberto,Thompson,leg00701@company.com,+44(0)808 1570285,LEGAL,Contract Analyst,L2,50000.0,2010-09-25,True,Regional Office,,Bangladeshi,35,CC-LEG-689,2010-09-25
EMP-000702,HSE00702,Marian,Tomlinson,hse00702@company.com,638-214-4744x30963,HSE,HSE Manager,L4,1000000.0,2011-10-26,True,Site Office A,,Sudanese,24,CC-HSE-152,2011-10-26
EMP-000703,PRO00703,Joe,Rice,pro00703@company.com,+1-375-845-1052x650,PROCUREMENT,Senior Buyer,L2,50000.0,2023-11-20,True,Site Office A,,Indian,14,CC-PRO-241,2023-11-20
EMP-000704,CTR00704,Sylvia,Wade,ctr00704@company.com,(617)302-4376x54562,CONTRACTS,Contract Admin,L1,10000.0,2012-07-19,True,Warehouse,,Bangladeshi,14,CC-CTR-871,2012-07-19
EMP-000705,PRJ00705,صادق,Lopez,prj00705@company.com,+44(0)1632960605,PROJECTS,Project Coordinator,L1,10000.0,2017-11-29,True,Site Office B,PMP,Indian,24,CC-PRJ-453,2017-11-29
EMP-000706,FIN00706,Georgina,Roberts,fin00706@company.com,(366)850-2374,FINANCE,Financial Analyst,L2,50000.0,2012-10-02,True,Site Office B,,Filipino,29,CC-FIN-735,2012-10-02
EMP-000707,ENG00707,Donna,Saunders,eng00707@company.com,(456)486-2110,ENGINEERING,Lead Engineer,L3,200000.0,2011-06-22,True,Regional Office,LEED AP,Pakistani,19,CC-ENG-178,2011-06-22
EMP-000708,PRO00708,Louis,آل سلطان,pro00708@company.com,9563906744,PROCUREMENT,Buyer,L1,10000.0,2013-04-27,True,Regional Office,,Saudi,19,CC-PRO-526,2013-04-27
EMP-000709,CTR00709,David,Thomas,ctr00709@company.com,523.441.4363x71892,CONTRACTS,Contract Specialist,L2,50000.0,2012-12-17,True,Site Office A,,Saudi,19,CC-CTR-293,2012-12-17
EMP-000710,PRO00710,Matthew,Long,pro00710@company.com,(660)593-1066,PROCUREMENT,Procurement Lead,L5,10000000.0,2015-03-19,True,Site Office B,CPM,British,32,CC-PRO-707,2015-03-19
EMP-000711,PRJ00711,Julie,Hewitt,prj00711@company.com,+44289018041,PROJECTS,Planner,L2,50000.0,2022-04-21,True,Site Office A,PMI-ACP,Pakistani,17,CC-PRJ-332,2022-04-21
EMP-000712,FIN00712,Johnny,Evans,fin00712@company.com,(335)802-0005x34749,FINANCE,CFO,L6,,2011-01-23,True,Head Office,,Bangladeshi,11,CC-FIN-828,2011-01-23
EMP-000713,FIN00713,Mark,الحجار,fin00713@company.com,(0115) 4960108,FINANCE,Accountant,L1,10000.0,2013-12-07,True,Warehouse,,Pakistani,11,CC-FIN-343,2013-12-07
EMP-000714,PRO00714,حلا,Lee,pro00714@company.com,001-398-295-3439x61129,PROCUREMENT,Procurement Manager,L6,,2022-11-20,True,Head Office,CIPS,British,23,CC-PRO-251,2022-11-20
EMP-000715,ENG00715,Josh,العقيل,eng00715@company.com,0115 4960189,ENGINEERING,Senior Engineer,L2,50000.0,2013-08-24,True,Head Office,LEED AP,Pakistani,30,CC-ENG-427,2013-08-24
EMP-000716,PRO00716,Harriet,آل رفيع,pro00716@company.com,+1-720-723-6848,PROCUREMENT,Procurement Manager,L6,,2022-04-02,False,Site Office A,,Jordanian,19,CC-PRO-872,2022-04-02
EMP-000717,CTR00717,جرّاح,Greene,ctr00717@company.com,(0114)4960768,CONTRACTS,Contract Engineer,L3,200000.0,2013-04-19,True,Warehouse,,Jordanian,22,CC-CTR-805,2013-04-19
EMP-000718,PRO00718,Natasha,Moore,pro00718@company.com,(340)490-3678,PROCUREMENT,Senior Buyer,L2,50000.0,2010-11-25,True,Site Office B,CPSM,Bangladeshi,15,CC-PRO-556,2010-11-25
EMP-000719,ENG00719,Adam,آل علي,eng00719@company.com,+44141 496 0943,ENGINEERING,Senior Engineer,L2,50000.0,2023-08-22,True,Site Office B,CEng,Egyptian,2,CC-ENG-185,2023-08-22
EMP-000720,FIN00720,Brandon,Carter,fin00720@company.com,001-308-478-8443x448,FINANCE,Financial Analyst,L2,50000.0,2011-12-17,False,Site Office A,,Bangladeshi,33,CC-FIN-157,2011-12-17
EMP-000721,CTR00721,إلينا,Duncan,ctr00721@company.com,(242)740-3381,CONTRACTS,Contract Specialist,L2,50000.0,2013-04-26,True,Site Office A,,American,24,CC-CTR-112,2013-04-26
EMP-000722,ENG00722,عبد الغفور,Scott,eng00722@company.com,+1-742-569-4500,ENGINEERING,Senior Engineer,L2,50000.0,2019-12-30,True,Head Office,,Jordanian,27,CC-ENG-922,2019-12-30
EMP-000723,ENG00723,Dennis,شربتلي,eng00723@company.com,+1-591-764-9837,ENGINEERING,Engineer,L1,10000.0,2019-07-05,True,Site Office A,,Bangladeshi,6,CC-ENG-247,2019-07-05
EMP-000724,PRO00724,Sean,Green,pro00724@company.com,(0116) 496 0736,PROCUREMENT,Senior Buyer,L2,50000.0,2021-10-13,False,Head Office,,American,6,CC-PRO-106,2021-10-13
EMP-000725,ENG00725,Douglas,Smith,eng00725@company.com,822.539.7240x422,ENGINEERING,Project Engineer,L5,10000000.0,2019-04-19,True,Site Office A,,Pakistani,13,CC-ENG-290,2019-04-19
EMP-000726,HSE00726,Joseph,حجار,hse00726@company.com,(418)520-9166x0100,HSE,HSE Officer,L1,10000.0,2021-01-01,True,Regional Office,,Filipino,32,CC-HSE-672,2021-01-01
EMP-000727,PRJ00727,Mohamed,Nash,prj00727@company.com,9184513279,PROJECTS,Project Coordinator,L1,10000.0,2010-01-21,True,Site Office A,,Jordanian,8,CC-PRJ-769,2010-01-21
EMP-000728,PRJ00728,Aaron,Johnson,prj00728@company.com,+1-348-810-0184,PROJECTS,Project Coordinator,L1,10000.0,2014-01-09,True,Warehouse,PMP,Filipino,32,CC-PRJ-168,2014-01-09
EMP-000729,PRJ00729,Sandra,الحكير,prj00729@company.com,01414960254,PROJECTS,Planner,L2,50000.0,2020-10-11,True,Regional Office,,Jordanian,8,CC-PRJ-482,2020-10-11
EMP-000730,FIN00730,Paula,آل سلطان,fin00730@company.com,001-317-721-3145x195,FINANCE,AP Specialist,L3,200000.0,2015-10-28,True,Head Office,CMA,British,11,CC-FIN-154,2015-10-28
EMP-000731,ENG00731,دهمان,Hensley,eng00731@company.com,(785)692-6249x45147,ENGINEERING,Senior Engineer,L2,50000.0,2017-12-26,True,Head Office,,Indian,33,CC-ENG-298,2017-12-26
EMP-000732,HSE00732,Katrina,Newton,hse00732@company.com,001-725-426-7711x96421,HSE,HSE Officer,L1,10000.0,2012-02-14,True,Head Office,IOSH,Filipino,18,CC-HSE-801,2012-02-14
EMP-000733,PRJ00733,Leah,آل قصير,prj00733@company.com,(0161) 496 0695,PROJECTS,Planner,L2,50000.0,2021-12-26,True,Regional Office,PMI-ACP,British,32,CC-PRJ-521,2021-12-26
EMP-000734,ENG00734,مُعتز,المهنا,eng00734@company.com,+44(0)1414960878,ENGINEERING,Project Engineer,L5,10000000.0,2012-04-19,True,Site Office B,,Sudanese,34,CC-ENG-966,2012-04-19
EMP-000735,FIN00735,Samantha,Pruitt,fin00735@company.com,(719)968-9313x5030,FINANCE,AP Specialist,L3,200000.0,2012-07-22,True,Field Camp,CMA,Saudi,31,CC-FIN-456,2012-07-22
EMP-000736,ENG00736,Mary,الدباغ,eng00736@company.com,0909 8790247,ENGINEERING,Senior Engineer,L2,50000.0,2019-11-30,True,Site Office B,,British,12,CC-ENG-826,2019-11-30
EMP-000737,ENG00737,رخاء,بن لادن,eng00737@company.com,730.221.2606,ENGINEERING,Lead Engineer,L3,200000.0,2012-08-29,True,Regional Office,PMP,Filipino,9,CC-ENG-314,2012-08-29
EMP-000738,PRO00738,Bradley,المغاولة,pro00738@company.com,492.402.5213x1096,PROCUREMENT,Buyer,L1,10000.0,2012-07-04,True,Regional Office,,Saudi,13,CC-PRO-210,2012-07-04
EMP-000739,PRO00739,Mary,العجلان,pro00739@company.com,476-257-0412x0092,PROCUREMENT,Procurement Specialist,L3,200000.0,2023-04-22,True,Head Office,CIPS,Filipino,1,CC-PRO-872,2023-04-22
EMP-000740,PRO00740,Marian,Robinson,pro00740@company.com,001-449-584-3624x186,PROCUREMENT,Buyer,L1,10000.0,2023-07-01,True,Field Camp,CPM,Saudi,6,CC-PRO-249,2023-07-01
EMP-000741,HSE00741,Dan,Gibbs,hse00741@company.com,001-589-617-7566x2056,HSE,HSE Director,L5,10000000.0,2023-01-02,True,Head Office,ISO 45001 Lead Auditor,Egyptian,33,CC-HSE-683,2023-01-02
EMP-000742,PRO00742,رزين,Lewis,pro00742@company.com,+44113 4960342,PROCUREMENT,Category Manager,L4,1000000.0,2010-04-25,True,Warehouse,,Pakistani,35,CC-PRO-104,2010-04-25
EMP-000743,CTR00743,Colin,Bailey,ctr00743@company.com,001-243-283-0341x99097,CONTRACTS,Contract Admin,L1,10000.0,2014-10-20,False,Regional Office,,Jordanian,24,CC-CTR-814,2014-10-20
EMP-000744,PRJ00744,Leonard,Wood,prj00744@company.com,0306 999 0468,PROJECTS,Planner,L2,50000.0,2012-05-29,True,Site Office A,PRINCE2,Sudanese,15,CC-PRJ-517,2012-05-29
EMP-000745,PRO00745,Edward,Ferguson,pro00745@company.com,001-215-668-1820x967,PROCUREMENT,Procurement Manager,L6,,2012-10-09,True,Site Office B,,British,19,CC-PRO-670,2012-10-09
EMP-000746,PRJ00746,Matthew,Johnson,prj00746@company.com,733-922-8898,PROJECTS,Project Coordinator,L1,10000.0,2021-01-27,True,Head Office,,Filipino,29,CC-PRJ-331,2021-01-27
EMP-000747,PRJ00747,ابتكار,Rubio,prj00747@company.com,+44(0)113 4960633,PROJECTS,Project Coordinator,L1,10000.0,2019-08-07,True,Head Office,,Jordanian,24,CC-PRJ-283,2019-08-07
EMP-000748,PRO00748,Joshua,Ingram,pro00748@company.com,+1-671-402-4817x1752,PROCUREMENT,Procurement Specialist,L3,200000.0,2012-05-11,True,Site Office B,,Indian,10,CC-PRO-504,2012-05-11
EMP-000749,ENG00749,Mitchell,Hanson,eng00749@company.com,(974)274-7219,ENGINEERING,Lead Engineer,L3,200000.0,2012-04-13,True,Regional Office,CEng,Egyptian,22,CC-ENG-305,2012-04-13
EMP-000750,PRJ00750,وجدي,Moore,prj00750@company.com,+1-227-558-9551x68740,PROJECTS,Program Director,L6,,2012-10-02,True,Site Office A,PMI-ACP,American,23,CC-PRJ-587,2012-10-02
EMP-000751,PRJ00751,Henry,Lowery,prj00751@company.com,962-396-1367x1577,PROJECTS,Program Director,L6,,2020-11-13,True,Head Office,PMP,Filipino,32,CC-PRJ-609,2020-11-13
EMP-000752,PRO00752,Gary,Ward,pro00752@company.com,(0306) 9990636,PROCUREMENT,Procurement Lead,L5,10000000.0,2010-09-01,True,Head Office,CIPS,Pakistani,25,CC-PRO-719,2010-09-01
EMP-000753,PRJ00753,Sharon,Pearson,prj00753@company.com,237.814.7082x7235,PROJECTS,Project Coordinator,L1,10000.0,2023-12-14,True,Regional Office,,Sudanese,32,CC-PRJ-911,2023-12-14
EMP-000754,FIN00754,محمّد,Smith,fin00754@company.com,+44117 496 0030,FINANCE,Accountant,L1,10000.0,2021-03-02,True,Head Office,CPA,Saudi,28,CC-FIN-221,2021-03-02
EMP-000755,ENG00755,Maria,Jacobson,eng00755@company.com,521-646-1476,ENGINEERING,Senior Engineer,L2,50000.0,2018-06-10,True,Head Office,CEng,Pakistani,32,CC-ENG-541,2018-06-10
EMP-000756,PRO00756,Samantha,Jones,pro00756@company.com,(0131) 496 0423,PROCUREMENT,Procurement Specialist,L3,200000.0,2020-12-07,True,Site Office B,,Sudanese,35,CC-PRO-685,2020-12-07
EMP-000757,FIN00757,Rosie,أبو داوود,fin00757@company.com,(365)496-0893,FINANCE,AP Specialist,L3,200000.0,2013-07-04,True,Site Office A,,American,23,CC-FIN-884,2013-07-04
EMP-000758,CTR00758,Cynthia,بن لادن,ctr00758@company.com,(272)975-1648,CONTRACTS,Contract Specialist,L2,50000.0,2010-08-19,True,Head Office,,British,23,CC-CTR-928,2010-08-19
EMP-000759,PRJ00759,Teresa,آل الشيخ,prj00759@company.com,7335682963,PROJECTS,Project Coordinator,L1,10000.0,2017-08-27,True,Site Office A,,American,23,CC-PRJ-157,2017-08-27
EMP-000760,PRJ00760,Stephanie,Lyons,prj00760@company.com,(0808) 1570504,PROJECTS,Project Coordinator,L1,10000.0,2016-12-31,True,Field Camp,PMI-ACP,Indian,22,CC-PRJ-273,2016-12-31
EMP-000761,PRO00761,Angela,Daniels,pro00761@company.com,866.755.8685x127,PROCUREMENT,Senior Buyer,L2,50000.0,2020-05-03,True,Site Office A,,American,18,CC-PRO-120,2020-05-03
EMP-000762,PRJ00762,Wanda,Davis,prj00762@company.com,0121 496 0649,PROJECTS,Scheduler,L3,200000.0,2017-02-05,True,Site Office A,,Jordanian,7,CC-PRJ-807,2017-02-05
EMP-000763,PRJ00763,Kimberly,الحكير,prj00763@company.com,+1-861-579-8178x904,PROJECTS,Planner,L2,50000.0,2021-04-11,True,Warehouse,PMI-ACP,British,28,CC-PRJ-306,2021-04-11
EMP-000764,FIN00764,Katy,Brookes,fin00764@company.com,571.657.6605,FINANCE,Cost Controller,L4,1000000.0,2011-09-10,True,Site Office B,CPA,Filipino,26,CC-FIN-923,2011-09-10
EMP-000765,PRO00765,Alexis,Gibbs,pro00765@company.com,(029) 2018306,PROCUREMENT,Procurement Specialist,L3,200000.0,2012-01-24,True,Site Office B,,Filipino,5,CC-PRO-680,2012-01-24
EMP-000766,HSE00766,Sheila,Stewart,hse00766@company.com,001-295-852-9638x6396,HSE,Safety Inspector,L2,50000.0,2014-09-15,True,Head Office,,Sudanese,20,CC-HSE-543,2014-09-15
EMP-000767,PRJ00767,Christopher,Kim,prj00767@company.com,(458)726-3128x1964,PROJECTS,Planner,L2,50000.0,2019-04-18,True,Site Office B,PRINCE2,Saudi,34,CC-PRJ-983,2019-04-18
EMP-000768,PRO00768,Gordon,آل قصير,pro00768@company.com,001-592-509-8196x02752,PROCUREMENT,Senior Buyer,L2,50000.0,2020-06-25,True,Site Office B,,American,4,CC-PRO-634,2020-06-25
EMP-000769,PRO00769,Marcus,Davis,pro00769@company.com,001-364-404-1209x11791,PROCUREMENT,Senior Buyer,L2,50000.0,2015-05-24,True,Warehouse,CPSM,American,21,CC-PRO-980,2015-05-24
EMP-000770,HSE00770,Travis,Gutierrez,hse00770@company.com,0909 879 0536,HSE,HSE Officer,L1,10000.0,2014-07-26,True,Head Office,OSHA 30,Filipino,16,CC-HSE-515,2014-07-26
EMP-000771,PRO00771,Terry,الشايع,pro00771@company.com,(028) 9018136,PROCUREMENT,Buyer,L1,10000.0,2010-08-15,True,Regional Office,,Sudanese,28,CC-PRO-532,2010-08-15
EMP-000772,PRJ00772,أفنان,آل الشيخ,prj00772@company.com,(740)929-9015,PROJECTS,Project Coordinator,L1,10000.0,2013-07-29,True,Head Office,,Filipino,12,CC-PRJ-759,2013-07-29
EMP-000773,LEG00773,Ashley,Miller,leg00773@company.com,541.239.0808x82351,LEGAL,General Counsel,L6,,2020-11-24,True,Head Office,,Indian,21,CC-LEG-716,2020-11-24
EMP-000774,ENG00774,Sally,Preston,eng00774@company.com,(944)973-1584,ENGINEERING,Engineer,L1,10000.0,2019-02-17,True,Warehouse,,American,9,CC-ENG-341,2019-02-17
EMP-000775,PRO00775,Brandy,أبا الخيل,pro00775@company.com,+441164960346,PROCUREMENT,Procurement Specialist,L3,200000.0,2012-09-15,True,Regional Office,,Sudanese,17,CC-PRO-608,2012-09-15
EMP-000776,LEG00776,Marc,الجفالي,leg00776@company.com,376.876.9459,LEGAL,Legal Officer,L1,10000.0,2012-09-28,True,Site Office A,,Bangladeshi,25,CC-LEG-925,2012-09-28
EMP-000777,PRJ00777,Susan,Fox,prj00777@company.com,(028)9018172,PROJECTS,Project Coordinator,L1,10000.0,2019-06-27,True,Head Office,PMI-ACP,Jordanian,27,CC-PRJ-360,2019-06-27
EMP-000778,LEG00778,Danny,Mahmood,leg00778@company.com,+44(0)20 74960856,LEGAL,Legal Officer,L1,10000.0,2021-12-19,True,Field Camp,,British,35,CC-LEG-533,2021-12-19
EMP-000779,FIN00779,Kirsty,Sutton,fin00779@company.com,(731)535-5251x050,FINANCE,Accountant,L1,10000.0,2016-03-25,True,Field Camp,,British,20,CC-FIN-121,2016-03-25
EMP-000780,PRJ00780,جوان,Richardson,prj00780@company.com,664-393-8318,PROJECTS,PMO Lead,L5,10000000.0,2010-10-13,True,Warehouse,,Egyptian,17,CC-PRJ-665,2010-10-13
EMP-000781,ENG00781,Leah,Parker,eng00781@company.com,+44(0)121 496 0533,ENGINEERING,Lead Engineer,L3,200000.0,2018-02-20,False,Warehouse,,Egyptian,29,CC-ENG-497,2018-02-20
EMP-000782,PRO00782,Carolyn,الحكير,pro00782@company.com,+44(0)1414960117,PROCUREMENT,Procurement Manager,L6,,2015-09-25,True,Field Camp,,Filipino,14,CC-PRO-980,2015-09-25
EMP-000783,LEG00783,نصوح,Rogers,leg00783@company.com,001-804-209-0742,LEGAL,Legal Manager,L5,10000000.0,2017-02-11,True,Regional Office,,American,3,CC-LEG-380,2017-02-11
EMP-000784,LEG00784,Molly,Long,leg00784@company.com,371-764-4556,LEGAL,Senior Counsel,L4,1000000.0,2021-01-10,True,Site Office A,,British,28,CC-LEG-997,2021-01-10
EMP-000785,CTR00785,George,Ramsey,ctr00785@company.com,771.859.1030x021,CONTRACTS,Contract Admin,L1,10000.0,2013-08-06,True,Site Office B,,British,27,CC-CTR-716,2013-08-06
EMP-000786,PRJ00786,Samuel,Williams,prj00786@company.com,(0808) 1570800,PROJECTS,Planner,L2,50000.0,2017-04-30,True,Head Office,PRINCE2,Jordanian,9,CC-PRJ-103,2017-04-30
EMP-000787,ENG00787,Mathew,آل صفوان,eng00787@company.com,+44114 4960459,ENGINEERING,Lead Engineer,L3,200000.0,2017-01-14,True,Head Office,PMP,Bangladeshi,27,CC-ENG-911,2017-01-14
EMP-000788,CTR00788,ميثاق,العليان,ctr00788@company.com,001-371-525-2967,CONTRACTS,Contract Specialist,L2,50000.0,2012-12-29,True,Warehouse,,British,19,CC-CTR-303,2012-12-29
EMP-000789,PRO00789,Bryan,آل حسين,pro00789@company.com,+44(0)121 4960731,PROCUREMENT,Senior Buyer,L2,50000.0,2018-10-29,True,Field Camp,,Egyptian,2,CC-PRO-123,2018-10-29
EMP-000790,CTR00790,Teresa,Lewis,ctr00790@company.com,+44(0)191 4960331,CONTRACTS,Contract Engineer,L3,200000.0,2015-02-17,False,Field Camp,,Egyptian,17,CC-CTR-818,2015-02-17
EMP-000791,LEG00791,معمّر,آل سلطان,leg00791@company.com,776.637.1539,LEGAL,Legal Officer,L1,10000.0,2023-11-11,True,Head Office,,Indian,24,CC-LEG-274,2023-11-11
EMP-000792,CTR00792,Joshua,Parks,ctr00792@company.com,823-556-7983,CONTRACTS,Contract Admin,L1,10000.0,2021-10-17,True,Field Camp,,Jordanian,32,CC-CTR-221,2021-10-17
EMP-000793,PRO00793,Terence,آل حسين,pro00793@company.com,+1-912-771-1307x2407,PROCUREMENT,Buyer,L1,10000.0,2015-12-21,True,Site Office A,CSCP,Bangladeshi,14,CC-PRO-943,2015-12-21
EMP-000794,ENG00794,مرتضي,الجابر,eng00794@company.com,01514960326,ENGINEERING,Lead Engineer,L3,200000.0,2019-05-20,True,Regional Office,CEng,Egyptian,29,CC-ENG-354,2019-05-20
EMP-000795,ENG00795,مرزوق,Maldonado,eng00795@company.com,645.910.6634x362,ENGINEERING,Lead Engineer,L3,200000.0,2020-04-11,True,Site Office A,,American,14,CC-ENG-830,2020-04-11
EMP-000796,ENG00796,Eric,الخرافي,eng00796@company.com,313.310.0943,ENGINEERING,Senior Engineer,L2,50000.0,2023-05-25,True,Head Office,CEng,Egyptian,31,CC-ENG-462,2023-05-25
EMP-000797,CTR00797,Russell,Floyd,ctr00797@company.com,(0141) 4960134,CONTRACTS,Contracts Manager,L5,10000000.0,2023-06-02,True,Regional Office,,Saudi,17,CC-CTR-616,2023-06-02
EMP-000798,PRJ00798,تامر,Lopez,prj00798@company.com,+4428 9018494,PROJECTS,Planner,L2,50000.0,2018-11-08,True,Head Office,,Saudi,12,CC-PRJ-366,2018-11-08
