vendor_id,vendor_code,vendor_name,vendor_legal_name,vendor_type,sector_specialization,country,state,city,postal_code,address_line1,address_line2,registration_number,vat_number,tax_id,bank_name,bank_account,swift_code,payment_terms_days,credit_limit_usd,performance_rating,risk_category,prequalification_status,prequalification_expiry_date,iso_certified,hse_rating,minority_owned,small_business,contact_name,contact_email,contact_phone,annual_turnover_usd,years_in_business,created_date,last_updated_date
VND-000346,V00346,Alvarez LLC,Trujillo PLC Ltd.,SUPPLIER,MULTI,India,Maharashtra,Collinview,86654,65118 Sandy Harbors Apt. 655,,REG-IN-91675383,VAT875422838893147,TID-642739803,JPMorgan Chase,IN459580660138241270,JPMOINXXX,45,147553.08,2.8,LOW,APPROVED,2026-04-20,False,5,False,False,Jennifer Esparza,jennifer.esparza@green.org,+44(0)191 4960201,871845.98,24,2019-08-04,2022-12-21
VND-000347,V00347,"Barr, Harris and Burton",Hurst Inc Ltd.,CONSULTANT,POWER,UK,Northern Ireland,Jamesburgh,KY2Y 2UR,0826 Christopher Estate,Apt. 261,REG-GB-47441833,VAT736175453976207,TID-438809548,Deutsche Bank,GB329020357134324064,DEUTGBXXX,90,607455.95,3.5,LOW,EXPIRED,2021-01-20,True,2,False,False,Morgan Gonzalez,morgan.gonzalez@anderson.com,+44(0)117 4960248,1497300.64,22,2019-08-23,2023-04-08
VND-000348,V00348,Gardiner Inc,Phillips-Barton Inc.,LABOUR_CONTRACTOR,CIVIL,USA,New York,Fraserside,07551,769 Brian Falls,Apt. 308,REG-US-38282626,VAT345733367893398,TID-602176380,JPMorgan Chase,US750962893654358841,JPMOUSXXX,60,183713.33,3.7,LOW,PENDING,2020-08-24,False,4,False,False,Jessica Carr,jessica.carr@saunders-butler.com,688.715.8814,11309744.57,38,2017-12-04,2022-03-06
VND-000349,V00349,Rhodes Inc,"Wolf, Murray and Maldonado LLC",CONSULTANT,OIL_GAS,Saudi Arabia,Al Khobar,North Ronald,87648,52911 Timothy Valley,,REG-SA-87304740,VAT589732333807180,TID-884856806,JPMorgan Chase,SA856755125427820797,JPMOSAXXX,60,468196.07,1.7,HIGH,CONDITIONAL,2021-05-13,True,5,False,False,Richard Hale,richard.hale@hernandez.net,685.609.0255x618,7643855.93,21,2019-06-24,2024-08-27
VND-000350,V00350,Payne-Anderson,Gray-Williams GmbH,SUPPLIER,CIVIL,Germany,North Rhine-Westphalia,North Janice,87275,55 Linda Stream,,REG-DE-51509991,VAT962239564831012,TID-251892535,ABN AMRO,DE219690282498392250,ABNXDEXXX,45,720547.02,3.7,MEDIUM,EXPIRED,2022-03-21,True,3,False,False,Laura Woods,laura.woods@walker.com,(0191) 496 0266,3962471.38,15,2018-11-18,2024-07-28
VND-000351,V00351,Clark-Ortiz,"Thomas, Edwards and Johnson LLC",SUBCONTRACTOR,CIVIL,UAE,Abu Dhabi,South Edward,N0U 2DB,6 Lee Crossing,,REG-AE-48009735,VAT859701631259622,TID-884231079,JPMorgan Chase,AE515178637673162526,JPMOAEXXX,45,115516.16,3.8,LOW,PENDING,2022-12-29,False,1,False,True,Geoffrey Scott,geoffrey.scott@parker.org,342-887-7383x638,4325010.17,9,2019-10-06,2024-03-17
VND-000352,V00352,Bowen-Kirk,Brown Group LLC,SUBCONTRACTOR,MULTI,UAE,Abu Dhabi,East Ellie,E44 7BR,"Flat 55
Taylor Canyon",Suite 355,REG-AE-74512027,VAT393878991840881,TID-552836541,Citibank,AE593273034615626244,CITIAEXXX,60,585124.73,4.4,LOW,APPROVED,2028-07-07,False,4,False,False,James Gregory,james.gregory@duncan.biz,230-517-6464x4898,4683059.75,48,2017-01-05,2022-12-01
VND-000353,V00353,Martin and Sons,Mcdaniel-Brown Ltd.,SUPPLIER,POWER,India,Tamil Nadu,Johnhaven,47039,516 Lindsay Valley Apt. 119,Studio 71,REG-IN-58970920,VAT984385785482139,TID-292027518,BNP Paribas,IN787076604641978575,BNPXINXXX,30,1582406.19,3.4,MEDIUM,APPROVED,2028-06-07,True,4,False,False,Desiree Swanson,desiree.swanson@bishop-terry.com,+1-233-891-3732x653,888230.87,48,2019-10-03,2024-12-24
VND-000354,V00354,Osborne-Rodriguez,Osborn Inc Inc.,LABOUR_CONTRACTOR,CIVIL,USA,New York,North Samanthahaven,78776,657 Baker Haven,Suite 093,REG-US-49954382,VAT140100546200365,TID-739712731,Deutsche Bank,US510954654084245607,DEUTUSXXX,60,63525.65,4.8,MEDIUM,APPROVED,2026-06-27,True,3,True,True,Dr Gordon Green,dr.gordon.green@atkinson.com,+44(0)131 4960952,1905906.29,39,2016-04-02,2024-01-02
VND-000355,V00355,Obrien PLC,Lee-Briggs Ltd.,SUBCONTRACTOR,POWER,India,Tamil Nadu,West Cassandraville,10134,5561 Jonathan Camp Suite 288,,REG-IN-13004259,VAT389196240281553,TID-874805614,Wells Fargo,IN619701550291681546,WELLINXXX,60,159172.42,2.2,HIGH,CONDITIONAL,2022-06-06,False,5,False,False,Kayleigh Harris,kayleigh.harris@moreno-cooper.com,+44(0)1632960050,2332340.99,12,2022-04-28,2022-06-12
VND-000356,V00356,Simmons-Jenkins,Meyer and Sons Corp.,CONSULTANT,OIL_GAS,Kuwait,Hawally,South Hannah,51132,53123 Merritt Knolls Apt. 688,,REG-KW-45843284,VAT774505125170254,TID-948533297,BNP Paribas,KW454248096244063062,BNPXKWXXX,45,979579.05,3.0,MEDIUM,APPROVED,2026-10-29,True,5,False,False,Mrs Jayne Faulkner,mrs.jayne.faulkner@anderson.com,(391)577-6829x38440,913929.73,19,2022-02-13,2023-10-14
VND-000357,V00357,"Faulkner, Butler and Parker",Garcia LLC Ltd.,CONSULTANT,POWER,UK,Northern Ireland,Port Debramouth,E4E 0TL,996 Kane Shoals Suite 899,,REG-GB-86680371,VAT188506252442644,TID-777943476,Wells Fargo,GB940555572773826460,WELLGBXXX,60,110274.81,3.2,MEDIUM,APPROVED,2026-10-01,True,3,False,False,David Roy,david.roy@williams-hall.com,+44(0)114 4960842,1162275.36,18,2020-06-15,2023-12-09
VND-000358,V00358,Russell Group,Lopez and Sons Inc.,LABOUR_CONTRACTOR,OIL_GAS,USA,California,Woodsshire,B6K 8UF,60 Coleman Forge,,REG-US-33974297,VAT279151095571862,TID-923425368,HSBC,US474873682691163319,HSBCUSXXX,45,140820.47,2.5,MEDIUM,APPROVED,2028-04-03,True,5,False,False,Keith Phillips,keith.phillips@hurst.com,+44(0)1914960389,4981070.2,18,2019-07-01,2024-04-16
VND-000359,V00359,Holland-Roberts,Barrera PLC Corp.,SUPPLIER,CIVIL,Canada,Ontario,Elizabethstad,53746,41 Allen Key,,REG-CA-35350367,VAT132696024446842,TID-764513013,Barclays,CA624722640857216966,BARCCAXXX,60,702730.98,4.1,MEDIUM,APPROVED,2029-02-07,True,3,False,False,Kelly Sandoval,kelly.sandoval@clayton-merritt.biz,(028)9018130,626739.57,10,2017-07-07,2022-10-11
VND-000360,V00360,"Sutton, Davis and Lee",Matthews LLC Ltd.,SUPPLIER,CIVIL,UK,Northern Ireland,Gibsonberg,63208,86966 Yesenia Crescent,,REG-GB-71898476,VAT375897786411758,TID-834086245,BNP Paribas,GB838832753273524103,BNPXGBXXX,90,498561.06,3.5,MEDIUM,REJECTED,2021-05-10,True,4,False,False,Emily Rogers,emily.rogers@bridges-waters.biz,+441614960311,498131.87,16,2021-10-06,2024-06-27
VND-000361,V00361,"Avery, May and Sims",Price and Sons GmbH,CONSULTANT,CIVIL,Germany,North Rhine-Westphalia,Madisontown,96180,440 Williams Rapid,,REG-DE-58771134,VAT906845681828346,TID-649283044,BNP Paribas,DE158761648198077046,BNPXDEXXX,30,1008780.98,4.6,LOW,PENDING,2022-05-27,True,4,False,False,Jaime Brown,jaime.brown@harris.com,(0141) 4960207,1534171.0,12,2022-01-21,2024-06-20
VND-000362,V00362,Johnson-Zuniga,Cunningham PLC Ltd.,CONSULTANT,POWER,Australia,New South Wales,Hineschester,L3 7JD,2356 Tanner Common Suite 032,,REG-AU-14797564,VAT257650044455941,TID-258939532,Standard Chartered,AU864151773454757494,STANAUXXX,90,590703.59,3.5,LOW,APPROVED,2026-06-06,False,4,False,False,Haley Peters,haley.peters@brennan.biz,792-406-1363,172573.05,19,2020-11-07,2023-08-14
VND-000363,V00363,"Thomas, Warren and Williams",Dale Group Ltd.,SUPPLIER,POWER,UK,Wales,Kaurstad,L7 4ER,7 King Extension,,REG-GB-64471544,VAT796323621453159,TID-282976474,JPMorgan Chase,GB762946430394290458,JPMOGBXXX,60,289750.64,3.3,LOW,APPROVED,2029-02-03,True,4,False,False,Barbara Lloyd,barbara.lloyd@gardner.com,502-617-9821,601218.51,25,2018-11-10,2022-11-16
VND-000364,V00364,Day-Wilson,Charles and Sons Inc.,CONSULTANT,MULTI,USA,Oklahoma,New Janice,BA7Y 6ET,73 Joyce Valley,,REG-US-23266082,VAT471003363958756,TID-644834323,Standard Chartered,US902491357790833506,STANUSXXX,60,399305.93,2.9,HIGH,CONDITIONAL,2023-02-07,True,3,True,False,Duncan McKenzie-Holmes,duncan.mckenzie-holm@reed.net,5507682122,17294197.02,39,2015-10-03,2023-07-10
VND-000365,V00365,"Taylor, Bradley and Novak","Jones, Curtis and Giles Ltd.",LABOUR_CONTRACTOR,OIL_GAS,UK,Scotland,North Lisa,73577,99 Gill Ways,,REG-GB-88016797,VAT622721044671575,TID-205516863,Barclays,GB842094841312840333,BARCGBXXX,30,316608.16,3.9,LOW,PENDING,2021-10-15,False,3,False,False,Zoe Powell,zoe.powell@holmes.org,(620)650-9386,3975881.63,45,2021-01-08,2022-04-15
VND-000366,V00366,Black-Chapman,Smith PLC Ltd.,SUPPLIER,CIVIL,UK,Northern Ireland,Nicolemouth,03937,"Studio 1
Teresa Shore",,REG-GB-50216633,VAT380373455854339,TID-466298739,Barclays,GB923997046947258784,BARCGBXXX,45,1047660.69,4.5,LOW,APPROVED,2028-01-06,True,5,False,False,Diane Hayes,diane.hayes@booth.com,+44161 496 0987,2148357.56,45,2018-02-01,2024-10-27
VND-000367,V00367,Schneider-Fleming,"Thomas, Graham and Stephens Corp.",SUPPLIER,CIVIL,South Korea,Ulsan,Port Sara,48824,56695 Carroll Burgs Apt. 248,,REG-KR-38224904,VAT856479337274278,TID-265997961,Citibank,KR887582313348458714,CITIKRXXX,60,874092.98,3.0,LOW,APPROVED,2027-05-12,False,4,False,False,Frederick Edwards,frederick.edwards@flores.com,001-655-444-2867x96325,3206979.87,30,2018-08-19,2022-11-17
VND-000368,V00368,Ashton LLC,Smith Ltd Corp.,SUBCONTRACTOR,MULTI,Japan,Kanagawa,Lake Amanda,N62 6YJ,951 Michelle Parkways Apt. 865,Flat 7,REG-JP-96676830,VAT257547154425657,TID-590581599,ABN AMRO,JP555245557469660606,ABNXJPXXX,60,831096.19,4.1,MEDIUM,APPROVED,2027-06-02,True,5,False,False,Dr Jamie Taylor,dr.jamie.taylor@horne.com,01414960850,7047059.51,18,2018-01-28,2022-02-09
VND-000369,V00369,"Smith, James and Hopkins","Jones, Parker and Bishop Inc.",SUBCONTRACTOR,OIL_GAS,USA,New York,Griffinport,S41 4TE,"Flat 13
Claire River",,REG-US-55995332,VAT705617344149268,TID-496692661,Standard Chartered,US912579706734996010,STANUSXXX,30,105559.25,3.1,MEDIUM,APPROVED,2026-11-27,False,3,False,True,Sarah Chamberlain,sarah.chamberlain@english.com,(678)313-6750x09421,9718390.9,35,2019-11-30,2023-08-06
VND-000370,V00370,"Law, Law and Rowe",Humphries-Khan LLC,LABOUR_CONTRACTOR,OIL_GAS,UAE,Abu Dhabi,Gregoryfurt,43027,"Studio 74
Taylor Dam",,REG-AE-54696127,VAT862984614900060,TID-855979006,Wells Fargo,AE564884021557325737,WELLAEXXX,30,2630204.28,3.6,MEDIUM,APPROVED,2026-05-31,True,4,False,False,Kelly Hoffman,kelly.hoffman@smith-ward.com,01632 960 585,874696.6,13,2017-11-26,2023-06-07
VND-000371,V00371,Williams LLC,Payne-Begum Ltd.,SUPPLIER,CIVIL,UK,Wales,Joanchester,DY9X 1JF,1305 Castillo Pike Apt. 682,,REG-GB-91877039,VAT946573233635344,TID-178472873,Deutsche Bank,GB698749511918182819,DEUTGBXXX,45,585775.57,4.7,LOW,APPROVED,2027-11-02,True,3,False,False,Dr Mohammad Barber,dr.mohammad.barber@rubio-lozano.com,544-888-9669x9727,915253.3,34,2022-09-02,2024-06-01
VND-000372,V00372,Huff and Sons,Zimmerman Inc Ltd.,LABOUR_CONTRACTOR,CIVIL,India,Rajasthan,Petersport,80006,491 Nicholas Branch,Apt. 647,REG-IN-97726411,VAT325553065428708,TID-926703710,BNP Paribas,IN689409600356243958,BNPXINXXX,30,386963.45,3.2,LOW,PENDING,2023-03-27,False,5,False,False,Sarah Clarke,sarah.clarke@roberts-herring.com,387.950.8276,3327250.6,14,2021-06-10,2023-12-28
VND-000373,V00373,Lyons-Naylor,Hurst PLC S.A.,SUBCONTRACTOR,OIL_GAS,France,Île-de-France,West Timothy,51946,717 Bryan Spur,Apt. 739,REG-FR-61058647,VAT603065435786945,TID-570886100,Standard Chartered,FR363342643350271607,STANFRXXX,60,315970.26,3.9,MEDIUM,APPROVED,2027-06-09,True,4,False,False,Paula Moore-Phillips,paula.moore-phillips@moore-duncan.com,8524229993,1942394.85,29,2019-06-24,2023-02-11
VND-000374,V00374,Jones Ltd,Hawkins-Parker Inc.,SUPPLIER,OIL_GAS,USA,California,Lloydshire,SW7H 6NJ,4979 Henry Mission Suite 029,,REG-US-57604491,VAT588806213475891,TID-800081643,Deutsche Bank,US226331857481700666,DEUTUSXXX,60,1991498.47,5.0,MEDIUM,APPROVED,2026-10-03,True,4,False,False,Cynthia Pierce,cynthia.pierce@nguyen.com,912.705.3978x713,3376148.57,46,2018-05-16,2023-04-15
VND-000375,V00375,Richardson-Faulkner,"Barker, Vincent and Hall Ltd.",MANUFACTURER,CIVIL,India,Rajasthan,East Edward,ML5E 8RB,44361 Rodriguez Cliff,,REG-IN-99747074,VAT511029150256367,TID-217458307,Wells Fargo,IN292270093459626228,WELLINXXX,45,550393.33,3.5,LOW,PENDING,2022-10-15,True,1,False,False,Jackson Daniel,jackson.daniel@lopez.net,+44(0)808 157 0239,4176062.21,18,2016-10-27,2022-03-03
VND-000376,V00376,"Perry, Harrison and Clark",Salazar and Sons Corp.,SUPPLIER,CIVIL,Qatar,Al Rayyan,Port Edwardshire,E2 0FF,17672 Darius Trail,,REG-QA-65710670,VAT595864869483563,TID-244316695,BNP Paribas,QA690869822105316117,BNPXQAXXX,45,406956.73,2.8,LOW,APPROVED,2028-01-11,False,2,False,False,Monica Matthews,monica.matthews@jennings.co.uk,216-961-2201,270048.5,35,2021-10-06,2022-01-02
VND-000377,V00377,Curtis-Ortega,Martin-Brown Ltd.,LABOUR_CONTRACTOR,OIL_GAS,India,Maharashtra,Dorothyhaven,E2U 2ED,682 Taylor Ports,,REG-IN-79377728,VAT400307908295717,TID-915929556,JPMorgan Chase,IN762311649133424579,JPMOINXXX,60,839129.34,3.8,LOW,PENDING,2022-05-14,True,3,False,False,Sandra Bennett,sandra.bennett@carter.biz,+44(0)115 4960294,1119994.11,28,2016-06-23,2023-11-03
VND-000378,V00378,Marsh PLC,Baldwin PLC Inc.,SUBCONTRACTOR,MULTI,USA,Texas,North Marie,E3 1FL,8585 Parker Curve Apt. 041,,REG-US-47487708,VAT965266926633588,TID-652430400,BNP Paribas,US255097753967379487,BNPXUSXXX,45,130579.82,4.6,MEDIUM,REJECTED,2021-01-16,False,3,False,True,Holly Ponce,holly.ponce@barker.co.uk,9275061592,459428.66,21,2018-10-13,2023-11-22
VND-000379,V00379,"Welch, Smith and Haynes",Flores-Benton Corp.,SUPPLIER,CIVIL,Oman,Al Batinah,Darrenburgh,L0 0ZQ,"Studio 75
Lawrence Inlet",,REG-OM-63359344,VAT319414893602086,TID-252158258,Wells Fargo,OM332137118425476818,WELLOMXXX,60,598346.22,2.5,LOW,PENDING,2020-02-04,True,1,False,False,Nathan Miller,nathan.miller@brown.com,(479)655-4623x471,7026334.37,17,2022-08-19,2023-03-31
VND-000380,V00380,Martin-Black,Cole LLC Ltd.,SUBCONTRACTOR,MULTI,UK,Wales,Harperton,68245,1290 Terri Squares Apt. 713,Suite 713,REG-GB-28269700,VAT100396425452286,TID-180391570,JPMorgan Chase,GB519328963406468677,JPMOGBXXX,60,346367.62,4.7,MEDIUM,APPROVED,2027-06-15,True,2,False,False,Rebecca Palmer,rebecca.palmer@johnson.biz,835.410.4584x743,7297736.13,44,2017-10-26,2023-10-01
VND-000381,V00381,Gonzalez-Lambert,Martin PLC LLC,SUBCONTRACTOR,OIL_GAS,UAE,Abu Dhabi,North Andre,80056,46 Williams Drive,,REG-AE-80362430,VAT968807900187451,TID-774895842,Deutsche Bank,AE491342619237245018,DEUTAEXXX,45,435504.99,3.5,LOW,APPROVED,2027-08-02,True,3,False,False,Melanie Hill,melanie.hill@pickering-mahmood.com,(891)883-2700x046,5775004.9,47,2021-09-17,2024-08-22
VND-000382,V00382,"Harper, Smith and Turner","Smith, Read and Fisher Corp.",CONSULTANT,CIVIL,Canada,Ontario,Tammyshire,42007,9980 Lucas Rapid,,REG-CA-95638951,VAT415481539684213,TID-877445311,Barclays,CA176927438119953766,BARCCAXXX,45,842578.14,1.6,HIGH,EXPIRED,2023-08-04,False,3,False,False,Rebecca Williams,rebecca.williams@jones.co.uk,(0141)4960987,301639.28,37,2018-02-03,2023-05-31
VND-000383,V00383,Bradshaw-Smith,Washington Inc Ltd.,SUPPLIER,CIVIL,Australia,Victoria,East Stevenmouth,42748,8 Jackson Crescent,,REG-AU-58412445,VAT857291125235998,TID-861610753,Citibank,AU407899698609191911,CITIAUXXX,60,1508213.6,4.5,LOW,APPROVED,2028-06-28,True,4,False,False,Janet Hawkins,janet.hawkins@ali.com,08081570014,944095.4,50,2021-10-09,2024-05-13
VND-000384,V00384,Wood Ltd,"Pratt, Burton and Davis Ltd.",OEM,OIL_GAS,UK,Northern Ireland,Charlesberg,E17 8WY,8 Lawrence Hollow,,REG-GB-16415488,VAT615891390529185,TID-850657658,HSBC,GB673920514607455534,HSBCGBXXX,60,742358.48,3.8,MEDIUM,APPROVED,2027-03-08,True,5,False,False,Anthony Murray,anthony.murray@davis.com,(717)958-8397,2734519.4,18,2022-02-13,2023-06-23
VND-000385,V00385,Miller Ltd,Elliott-Evans Corp.,LABOUR_CONTRACTOR,POWER,Qatar,Doha,North Lisa,21188,"Flat 96
Gillian Stream",,REG-QA-31369793,VAT289764365269806,TID-446560674,Standard Chartered,QA565411659726347557,STANQAXXX,45,292162.28,3.1,MEDIUM,EXPIRED,2021-01-23,False,4,False,False,Daniel Fletcher,daniel.fletcher@king-norton.com,(020) 74960704,1939601.03,42,2015-03-07,2022-08-17
VND-000386,V00386,Sharp-Gomez,Freeman Ltd LLC,SUPPLIER,OIL_GAS,UAE,Ras Al Khaimah,Jeromeville,S2E 9SN,"Studio 34
Payne Mission",,REG-AE-43004621,VAT274528349660148,TID-816745560,BNP Paribas,AE154258562614991537,BNPXAEXXX,60,772388.93,4.3,MEDIUM,APPROVED,2029-01-20,True,4,False,False,Mr Gregory Davison,mr.gregory.davison@thomas-lyons.co.uk,01164960170,1281985.42,19,2018-01-26,2022-02-23
VND-000387,V00387,"Williams, Graham and Mercer",Nichols-Patel LLC,SUBCONTRACTOR,OIL_GAS,Saudi Arabia,Riyadh,Curtisberg,CV87 6AZ,1319 Michael Throughway,,REG-SA-52970439,VAT502028439642443,TID-182721548,Wells Fargo,SA408936289696454655,WELLSAXXX,45,51201.76,4.0,LOW,REJECTED,2021-10-20,True,4,False,False,Mrs. Olivia Petersen,mrs..olivia.petersen@freeman-harvey.net,461.533.7605,7938037.04,49,2022-10-10,2022-10-03
VND-000388,V00388,Stewart-Johnson,Smith PLC Inc.,MANUFACTURER,POWER,USA,Oklahoma,Manuelhaven,91860,"Flat 9
Ahmed Circles",,REG-US-85027178,VAT164792374581075,TID-473235986,Deutsche Bank,US678374907977961208,DEUTUSXXX,45,374149.46,2.5,MEDIUM,APPROVED,2026-08-22,False,3,False,False,Richard Graves,richard.graves@knox-ramirez.com,0306 9990718,521807.42,48,2020-05-06,2022-10-30
VND-000389,V00389,Franco PLC,Nelson-Black LLC,SUPPLIER,MULTI,UAE,Ras Al Khaimah,Brookeshire,52211,"Studio 69
Amelia Prairie",,REG-AE-88845892,VAT972145163096546,TID-176250049,Standard Chartered,AE557484539862895090,STANAEXXX,60,1265559.41,2.6,LOW,PENDING,2022-12-20,False,5,False,False,Tina Blair,tina.blair@lee-lane.com,+44(0)29 2018987,1141000.76,31,2021-11-19,2022-05-11
VND-000390,V00390,Harrison Group,Kirk Group LLC,CONSULTANT,POWER,UAE,Abu Dhabi,Swiftland,46541,1603 Clark Island,,REG-AE-34772080,VAT551964822388273,TID-315400441,Citibank,AE216966672521452647,CITIAEXXX,30,481579.65,3.7,LOW,EXPIRED,2023-08-18,False,3,True,False,Miss Sally Roberts,miss.sally.roberts@martinez.org,(221)689-4559x06700,3545205.66,45,2017-07-17,2023-12-21
VND-000391,V00391,Wade-Perry,Stephenson-Parker LLC,SUPPLIER,MULTI,UAE,Ras Al Khaimah,Alyssashire,KW5 7PX,5338 Ronald Gardens Suite 466,,REG-AE-56338397,VAT775221062846363,TID-501760153,Wells Fargo,AE370056409951239728,WELLAEXXX,60,179148.37,3.6,LOW,APPROVED,2028-10-02,True,5,False,False,Jessica Harris,jessica.harris@richardson-robertson.net,+1-226-254-0165x9953,6610553.35,50,2021-06-09,2022-12-29
VND-000392,V00392,Johnson-Miller,Alexander-Miller Ltd.,OEM,OIL_GAS,India,Karnataka,Port Christian,CB1N 8WR,017 Olson Park,,REG-IN-25620477,VAT724267778605444,TID-170290990,ABN AMRO,IN671529821739295786,ABNXINXXX,45,336838.25,1.7,HIGH,PENDING,2022-01-18,True,5,False,False,Edward Richmond,edward.richmond@arnold-jones.co.uk,912.499.5704,308895.85,14,2018-10-17,2023-05-20
VND-000393,V00393,"Parker, Naylor and Simpson",Reed-Chapman GmbH,SUPPLIER,OIL_GAS,Germany,Berlin,Rogerchester,48800,21 Stephanie Islands,,REG-DE-94065834,VAT555130925449557,TID-567226752,Citibank,DE478158998868345273,CITIDEXXX,45,1661067.81,3.2,MEDIUM,EXPIRED,2022-10-01,False,5,False,False,Brian Martin,brian.martin@king.com,+441314960400,5547865.57,6,2019-03-25,2022-06-18
VND-000394,V00394,Moran-Flynn,Moore Ltd Corp.,SUPPLIER,OIL_GAS,Qatar,Al Rayyan,Stewartstad,PR1R 6HJ,20 Suzanne Plain,,REG-QA-68224195,VAT672380578641567,TID-662624007,Citibank,QA974998250800463580,CITIQAXXX,60,378116.34,3.3,MEDIUM,APPROVED,2028-05-12,True,3,True,False,Donald Cook,donald.cook@bruce.com,+4429 2018217,1359592.63,48,2016-12-31,2024-11-07
VND-000395,V00395,Hanson-Perez,"Turner, Robinson and Rose Ltd.",MANUFACTURER,MULTI,Australia,Queensland,Lake Joannaton,40554,181 Alexander Parkways,Studio 16,REG-AU-93451717,VAT390690552887114,TID-554021632,HSBC,AU416314035263560229,HSBCAUXXX,60,678684.56,5.0,MEDIUM,APPROVED,2027-06-07,True,4,False,False,Jasmine Wright,jasmine.wright@murphy-reid.com,+441164960444,3350793.41,46,2022-08-18,2023-09-27
VND-000396,V00396,Graham Inc,May Ltd LLC,SUPPLIER,OIL_GAS,Saudi Arabia,Jeddah,Marcuschester,70838,"Studio 69
Scott Pines",,REG-SA-81975610,VAT420547524448347,TID-712149161,BNP Paribas,SA460723111271285246,BNPXSAXXX,60,605248.69,4.2,MEDIUM,APPROVED,2026-12-14,False,4,False,False,Christine Nichols,christine.nichols@collins.net,001-890-545-7927x14724,1465646.74,30,2017-12-07,2022-08-11
VND-000397,V00397,Gilbert and Sons,"Sparks, Hernandez and Rodriguez LLC",CONSULTANT,OIL_GAS,UAE,Dubai,Port Jessicaside,23098,21010 Jerry Alley,,REG-AE-11907386,VAT271940204953996,TID-466519073,JPMorgan Chase,AE821136957279083350,JPMOAEXXX,45,472164.33,3.4,LOW,APPROVED,2028-03-31,True,5,False,False,Malcolm Jarvis-Daniels,malcolm.jarvis-danie@wong.com,986-876-6100,1912632.37,34,2017-10-24,2022-12-26
VND-000398,V00398,Edwards Group,Hill-Logan LLC,SUBCONTRACTOR,CIVIL,UAE,Abu Dhabi,New Christopherport,TQ1A 3AT,5 Curtis Summit,Studio 1,REG-AE-53171972,VAT143269091276172,TID-254067429,Standard Chartered,AE319848228501168809,STANAEXXX,30,521216.14,4.0,MEDIUM,APPROVED,2026-04-26,True,3,False,False,Robert Roberts,robert.roberts@roberts.com,(0113)4960066,4817789.79,29,2016-03-01,2023-04-24
VND-000399,V00399,Matthews PLC,Mann PLC Corp.,CONSULTANT,MULTI,Qatar,Doha,Phillipsland,W0J 5XH,"Studio 34
Gemma Place",Flat 69,REG-QA-29382033,VAT817303720174344,TID-884882225,Bank of America,QA386496737945772785,BANKQAXXX,45,532464.51,3.4,MEDIUM,APPROVED,2027-09-22,False,5,False,False,Jenna Watson,jenna.watson@davis.com,+443069990083,181828.08,15,2016-12-15,2024-03-06
VND-000400,V00400,Harding and Sons,Marshall and Sons Ltd.,SUBCONTRACTOR,OIL_GAS,Australia,Western Australia,South Debrafort,TA5R 6AN,521 Ward Pass,Flat 7,REG-AU-72193264,VAT991801700661254,TID-538310099,Barclays,AU567675556283333939,BARCAUXXX,30,87100.55,1.6,BLACKLISTED,REJECTED,2021-03-13,False,4,False,True,Jacob Garza,jacob.garza@chavez-jones.info,+441514960412,6005888.41,30,2019-03-16,2023-09-21
VND-000401,V00401,Lewis-Tucker,Adams-Martin Corp.,SUPPLIER,POWER,Qatar,Al Wakrah,Emmaburgh,93186,"Flat 21J
Davies Landing",,REG-QA-52478661,VAT376632266135545,TID-892921493,BNP Paribas,QA628627036924926932,BNPXQAXXX,90,1111000.44,3.7,LOW,APPROVED,2028-01-21,True,5,False,False,Michael Davenport,michael.davenport@davis-marquez.biz,+44(0)808 157 0056,61892.31,44,2016-06-18,2024-09-23
VND-000402,V00402,Ramirez Group,Watson-Nicholls Corp.,OEM,POWER,Qatar,Doha,Port Beckyberg,66443,400 Todd Run Apt. 247,,REG-QA-50700248,VAT279931478220013,TID-263226903,Deutsche Bank,QA471553234159597752,DEUTQAXXX,90,447168.91,5.0,LOW,EXPIRED,2020-08-30,True,5,False,False,David Ellis,david.ellis@williams.com,326-216-8507,7560721.04,39,2016-10-30,2024-04-30
VND-000403,V00403,"Cox, Arroyo and Atkins",Pugh Ltd LLC,CONSULTANT,POWER,Saudi Arabia,Jeddah,North Connorshire,G3 0TD,"Studio 00E
Howe Village",,REG-SA-55604049,VAT195713293858465,TID-497250289,JPMorgan Chase,SA546767209579927079,JPMOSAXXX,45,217605.41,1.7,HIGH,CONDITIONAL,2020-10-03,True,4,False,False,Irene Williamson,irene.williamson@robinson.com,594.885.4329x87698,4172335.15,44,2015-10-10,2022-12-29
